local,flowsim,ns3,m4
87075.0,4805.0,23719.0,26430.0
89159.0,4805.0,23719.0,26358.0
190921.0,4825.0,23719.0,26262.0
153631.0,4825.0,23719.0,26070.0
88788.0,4805.0,23719.0,26207.0
86543.0,4802.0,23719.0,26180.0
87847.0,4802.0,23719.0,25468.0
88458.0,4802.0,23719.0,27473.0
85632.0,4802.0,23719.0,27933.0
89359.0,4802.0,21963.0,24692.0
89570.0,4802.0,17455.0,24692.0
90180.0,4802.0,14664.0,24692.0
89479.0,4802.0,13765.0,27125.0
86062.0,4802.0,13765.0,25537.0
88777.0,4802.0,13765.0,24732.0
85672.0,4802.0,13765.0,24692.0
89109.0,4802.0,13765.0,24692.0
87215.0,4802.0,13765.0,24692.0
90151.0,4802.0,23719.0,24692.0
87265.0,4802.0,23719.0,24692.0
89390.0,4802.0,23719.0,24692.0
128904.0,4802.0,23719.0,24692.0
86584.0,4802.0,23719.0,24692.0
84479.0,4802.0,23719.0,24692.0
86643.0,4802.0,23719.0,24692.0
86803.0,4802.0,23719.0,24692.0
88437.0,4802.0,23719.0,24692.0
84390.0,4802.0,23719.0,24692.0
26691.0,4802.0,23286.0,24692.0
88858.0,4802.0,22829.0,24692.0
90551.0,4802.0,14679.0,24692.0
86795.0,4805.0,14679.0,24804.0
88898.0,4805.0,14679.0,24692.0
88979.0,4825.0,23719.0,24692.0
85532.0,4825.0,23719.0,24692.0
88607.0,4805.0,23719.0,24692.0
86735.0,4802.0,23719.0,24692.0
219206.0,4802.0,23719.0,25113.0
160474.0,4802.0,23719.0,26691.0
87796.0,4802.0,23719.0,26889.0
88778.0,4802.0,23719.0,26708.0
88086.0,4802.0,23719.0,26417.0
86353.0,4802.0,23719.0,26366.0
87857.0,4802.0,21963.0,26390.0
180523.0,4802.0,17455.0,26701.0
88658.0,4802.0,14664.0,26509.0
86564.0,4802.0,13765.0,26401.0
87536.0,4802.0,13765.0,26876.0
87244.0,4802.0,13765.0,26081.0
83077.0,4802.0,13765.0,24692.0
171215.0,4802.0,13765.0,24692.0
90822.0,4802.0,13765.0,24692.0
85832.0,4802.0,23719.0,24692.0
91103.0,4802.0,23719.0,26153.0
91513.0,4802.0,23719.0,28084.0
87054.0,4802.0,23719.0,24692.0
88968.0,4802.0,23719.0,27891.0
190701.0,4802.0,23719.0,24692.0
90010.0,4802.0,23719.0,24692.0
89619.0,4802.0,23719.0,24692.0
89159.0,4802.0,23719.0,27805.0
89349.0,4802.0,23719.0,24692.0
129195.0,4805.0,23286.0,24692.0
87144.0,4805.0,22829.0,24692.0
87085.0,4825.0,14679.0,24692.0
90361.0,4802.0,14679.0,24692.0
87985.0,4805.0,14679.0,24692.0
90571.0,4802.0,23719.0,24692.0
87715.0,4802.0,23719.0,24692.0
91763.0,4802.0,23719.0,24692.0
88407.0,4802.0,23719.0,24692.0
90651.0,4802.0,23719.0,24692.0
88767.0,4802.0,23719.0,24692.0
85282.0,4802.0,23719.0,24692.0
89709.0,4802.0,23719.0,24692.0
88277.0,4802.0,23719.0,24692.0
90120.0,4802.0,23719.0,24692.0
87305.0,4802.0,21963.0,24692.0
129886.0,4802.0,17455.0,24692.0
91453.0,4802.0,14664.0,24692.0
89519.0,4802.0,13765.0,24797.0
89439.0,4802.0,13765.0,24692.0
87846.0,4802.0,13765.0,24692.0
87585.0,4802.0,13765.0,24692.0
91954.0,4802.0,13765.0,25058.0
87055.0,4802.0,13765.0,25098.0
89368.0,4802.0,23719.0,25124.0
175653.0,4802.0,23719.0,25906.0
88658.0,4802.0,23719.0,27007.0
161125.0,4802.0,23719.0,26784.0
91203.0,4802.0,23719.0,26712.0
88106.0,4802.0,23719.0,26451.0
90001.0,4805.0,23719.0,26351.0
88407.0,4805.0,23719.0,26443.0
87276.0,4805.0,23719.0,26737.0
87355.0,4825.0,23719.0,26926.0
89619.0,4825.0,23286.0,26680.0
151117.0,4805.0,22829.0,26877.0
88948.0,4802.0,14679.0,26379.0
87596.0,4802.0,14679.0,24692.0
24997.0,4802.0,14679.0,24692.0
88106.0,4802.0,23719.0,24692.0
87085.0,4802.0,23719.0,24692.0
90612.0,4802.0,23719.0,24692.0
87976.0,4802.0,23719.0,24692.0
143762.0,4802.0,23719.0,24692.0
89379.0,4802.0,23719.0,24692.0
87054.0,4802.0,23719.0,24692.0
33554.0,4802.0,23719.0,24692.0
91854.0,4802.0,23719.0,24692.0
87385.0,4802.0,23719.0,24692.0
88497.0,4802.0,21963.0,24692.0
177856.0,4802.0,17455.0,24692.0
89269.0,4802.0,14664.0,24692.0
84720.0,4802.0,19654.0,24692.0
138452.0,4802.0,19654.0,24692.0
88437.0,4802.0,19654.0,25164.0
149684.0,4802.0,19654.0,24692.0
86334.0,4802.0,19654.0,28164.0
85391.0,4802.0,20568.0,28520.0
87626.0,4802.0,19670.0,28809.0
88627.0,4802.0,18778.0,27466.0
89168.0,4802.0,18778.0,24692.0
87446.0,4805.0,18778.0,24692.0
87906.0,4805.0,18778.0,24692.0
87235.0,4805.0,18778.0,24692.0
23885.0,4825.0,18778.0,24692.0
11792.0,4825.0,18778.0,24692.0
89730.0,4805.0,18778.0,24692.0
61738.0,4802.0,18778.0,26443.0
11482.0,4802.0,18778.0,24692.0
11471.0,4802.0,18778.0,24692.0
11502.0,4802.0,17676.0,27901.0
11652.0,4802.0,16451.0,24692.0
11622.0,4802.0,16760.0,28039.0
11492.0,4802.0,16762.0,24692.0
2313.0,4802.0,15541.0,24883.0
11482.0,4802.0,16762.0,24927.0
11551.0,4802.0,15541.0,24692.0
11502.0,4802.0,16762.0,24692.0
11511.0,4802.0,15541.0,24692.0
11450.0,4802.0,16762.0,24692.0
11463.0,4802.0,15541.0,27371.0
11662.0,4802.0,16762.0,24692.0
11681.0,4802.0,15541.0,24692.0
11481.0,4802.0,16762.0,24692.0
