mix_id,flow_id,size,slowdown,sim
0,267,1483,1.0037548026545582,Ns3
0,268,1309,1.0038009369751613,Ns3
0,275,144,1.0060711188204683,Ns3
0,266,1272,1.074714171762829,Ns3
0,274,2751,1.0041912097870411,Ns3
0,265,4493,1.0043652497495348,Ns3
0,277,2522,1.0098322729901676,Ns3
0,278,519,1.0048176187198898,Ns3
0,280,161,1.0051413881748072,Ns3
0,283,1848,1.0043260473588342,Ns3
0,284,1530,1.0043499275012082,Ns3
0,220,38256,1.3691219604503737,Ns3
0,288,158,1.0060137457044673,Ns3
0,269,4980,1.4097744360902256,Ns3
0,61,253407,1.007113816416142,Ns3
0,279,4735,1.0042348955392433,Ns3
0,292,285,1.004739336492891,Ns3
0,281,1898,1.0036490156143925,Ns3
0,282,1377,1.003782880267441,Ns3
0,291,2349,1.015110743117367,Ns3
0,287,697,1.0037593984962405,Ns3
0,296,147,1.005190311418685,Ns3
0,285,7774,1.0047268593310597,Ns3
0,50,270727,1.0201247622074117,Ns3
0,290,2096,1.0040901502504174,Ns3
0,298,283,1.0055379746835442,Ns3
0,272,31717,1.0067624970265403,Ns3
0,289,14087,1.0066089800367923,Ns3
0,295,917,1.0033860045146727,Ns3
0,294,1520,1.003657899320676,Ns3
0,305,592,1.003968253968254,Ns3
0,300,470,1.0042432814710043,Ns3
0,304,293,1.005503144654088,Ns3
0,303,1192,1.003832783670559,Ns3
0,310,299,1.005481597494127,Ns3
0,309,1595,1.003813882532418,Ns3
0,301,2042,1.004104883974198,Ns3
0,314,298,1.005485893416928,Ns3
0,311,1556,1.0037358818418767,Ns3
0,313,841,1.0035067212156634,Ns3
0,312,1399,1.0037768994290734,Ns3
0,318,2035,1.005240174672489,Ns3
0,316,1952,1.0038032143295301,Ns3
0,319,289,1.0055161544523246,Ns3
0,306,10568,1.0050886580631624,Ns3
0,326,290,1.0047244094488188,Ns3
0,286,25147,1.209841827768014,Ns3
0,322,1417,1.0837757348180759,Ns3
0,328,573,1.0046791443850267,Ns3
0,324,3957,1.0050365556458165,Ns3
0,327,2902,1.0138441115114736,Ns3
0,320,2860,1.0114358322744599,Ns3
0,321,2785,1.003830194701564,Ns3
0,299,13502,1.3789899177623937,Ns3
0,325,1161,1.0038413435769162,Ns3
0,330,501,1.0041695621959694,Ns3
0,329,1285,1.0037187887373826,Ns3
0,308,928,2.8760299625468164,Ns3
0,335,286,1.0047355958958168,Ns3
0,333,282,1.6277689873417722,Ns3
0,332,149,1.0060501296456352,Ns3
0,334,1954,1.0042439133348224,Ns3
0,200,96822,1.5935985520534406,Ns3
0,331,4896,1.0042669278119754,Ns3
0,337,695,1.0037641154328734,Ns3
0,5,229410,1.6133914194548993,Ns3
0,293,38038,1.9231942446043166,Ns3
0,340,1033,1.0041801510248112,Ns3
0,343,757,1.0036496350364963,Ns3
0,339,9653,1.0054050355774493,Ns3
0,347,148,1.0060553633217992,Ns3
0,345,569,1.0381781647689217,Ns3
0,346,991,1.0032768978700164,Ns3
0,348,839,1.0040959625511996,Ns3
0,342,834,1.0041055718475074,Ns3
0,341,10770,1.006064690026954,Ns3
0,350,1358,1.00475,Ns3
0,351,1423,1.0046890424481738,Ns3
0,336,11427,1.4347298731490372,Ns3
0,357,299,1.005481597494127,Ns3
0,349,1466,1.0037593984962405,Ns3
0,359,151,1.005176876617774,Ns3
0,338,14027,1.2957554251398935,Ns3
0,344,298,2.2413793103448274,Ns3
0,355,1145,1.0037560364872116,Ns3
0,352,2449,1.003995759602055,Ns3
0,353,2293,1.0040369088811996,Ns3
0,361,3476,1.0053726169844022,Ns3
0,86,322302,1.0087744043846376,Ns3
0,364,3787,1.0051503572021931,Ns3
0,356,4218,1.0149047549803694,Ns3
0,323,42002,1.439053384700055,Ns3
0,363,655,1.0038412291933418,Ns3
0,317,46202,1.4124282240431576,Ns3
0,354,11076,1.005280426535425,Ns3
0,302,57239,1.445939675174014,Ns3
0,365,2013,1.1081081081081081,Ns3
0,370,295,1.0047095761381475,Ns3
0,368,1037,1.0038756196484904,Ns3
0,371,1103,1.0041488222698072,Ns3
0,378,151,1.0204918032786885,Ns3
0,373,3070,1.447117150201983,Ns3
0,367,5218,1.0045915570175439,Ns3
0,369,3392,1.004212945231712,Ns3
0,377,1417,1.00401398420303,Ns3
0,383,304,1.005464480874317,Ns3
0,376,703,1.004375,Ns3
0,374,969,1.0038610038610039,Ns3
0,381,2649,1.004929994084007,Ns3
0,386,1885,1.0040705563093624,Ns3
0,380,1826,1.0038509316770186,Ns3
0,384,302,1.0046875,Ns3
0,385,519,1.0048176187198898,Ns3
0,387,1186,1.0041124966834705,Ns3
0,388,1749,1.0038803354612593,Ns3
0,362,7062,1.862726878523199,Ns3
0,389,304,1.005464480874317,Ns3
0,390,296,1.0047058823529411,Ns3
0,188,201475,1.1336260477846838,Ns3
0,393,1445,1.0044226044226043,Ns3
0,397,502,1.0041666666666667,Ns3
0,379,24135,1.0067544163491513,Ns3
0,391,3575,1.0044089859332355,Ns3
0,103,292576,1.1544448329016161,Ns3
0,395,286,1.0047355958958168,Ns3
0,396,1620,1.0038042099923916,Ns3
0,394,4355,1.0047114252061249,Ns3
0,401,2467,1.0050761421319796,Ns3
0,402,284,1.0055335968379446,Ns3
0,399,684,1.004416403785489,Ns3
0,375,20445,1.2743563487419545,Ns3
0,398,1290,1.003717472118959,Ns3
0,400,566,1.1089872568745809,Ns3
0,404,143,1.0060763888888888,Ns3
0,408,1134,1.0049725202826485,Ns3
0,409,639,1.0045190445448677,Ns3
0,410,287,1.0047318611987381,Ns3
0,412,2094,1.0054030689431597,Ns3
0,414,1062,1.00504916290194,Ns3
0,407,3514,1.0041815555386604,Ns3
0,411,301,1.0046911649726349,Ns3
0,405,5661,1.0044828047638164,Ns3
0,392,36109,1.0069119555703119,Ns3
0,413,1279,1.0038090176277792,Ns3
0,418,1321,1.004785894206549,Ns3
0,415,1759,1.003683714554956,Ns3
0,416,1526,1.003743687967961,Ns3
0,72,422494,1.0075341755695462,Ns3
0,425,149,1.0060501296456352,Ns3
0,417,1364,1.00378621114731,Ns3
0,419,1285,1.0037187887373826,Ns3
0,420,9452,1.006215789961963,Ns3
0,422,626,1.003898635477583,Ns3
0,423,479,1.0049261083743843,Ns3
0,429,745,1.003671970624235,Ns3
0,421,992,1.1198144104803494,Ns3
0,424,2209,1.118962803413139,Ns3
0,143,219564,1.5381074247815407,Ns3
0,433,755,1.0036540803897687,Ns3
0,427,1061,1.003868994061544,Ns3
0,432,293,1.005503144654088,Ns3
0,297,56132,2.9444124273065437,Ns3
0,430,2317,1.00403059965452,Ns3
0,435,145,1.0051993067590987,Ns3
0,438,1409,1.0047018064835436,Ns3
0,439,1205,1.004641567818463,Ns3
0,406,31506,1.3598743512701448,Ns3
0,443,2332,1.3520863608054805,Ns3
0,440,149,1.2098818784212042,Ns3
0,446,292,1.0047169811320755,Ns3
0,372,106452,1.007049367294846,Ns3
0,444,149,1.0060501296456352,Ns3
0,448,146,1.3584415584415583,Ns3
0,431,13765,1.2555443084567959,Ns3
0,445,1517,1.003745970903389,Ns3
0,447,292,1.0047169811320755,Ns3
0,450,1390,1.0044709388971684,Ns3
0,449,2380,1.0078636959370904,Ns3
0,451,147,1.005190311418685,Ns3
0,457,64,1.0064279155188247,Ns3
0,106,427176,1.0110380720647818,Ns3
0,458,1927,1.0042648709315376,Ns3
0,213,271745,1.1608925705859392,Ns3
0,459,2200,1.0152801358234296,Ns3
0,455,1886,1.1348481106446036,Ns3
0,462,148,1.0060553633217992,Ns3
0,454,1193,1.0038324420677363,Ns3
0,463,871,1.0034582132564842,Ns3
0,465,149,1.0060501296456352,Ns3
0,456,917,1.0242663656884876,Ns3
0,452,5982,1.0044070249292902,Ns3
0,461,2384,1.0043350908025777,Ns3
0,466,1517,1.0046038284468137,Ns3
0,460,4652,1.1741007194244604,Ns3
0,472,322,1.0046296296296295,Ns3
0,474,4741,1.0124633431085044,Ns3
0,467,9271,1.0063005454203497,Ns3
0,464,12368,1.0057389658028635,Ns3
0,473,830,1.0035252643948296,Ns3
0,470,1859,1.0983578660767463,Ns3
0,366,67315,2.059916549094948,Ns3
0,482,146,1.0051948051948052,Ns3
0,471,1423,1.00377060680463,Ns3
0,484,146,1.0051948051948052,Ns3
0,486,302,1.0046875,Ns3
0,475,9174,1.0063464999526381,Ns3
0,487,598,1.004617414248021,Ns3
0,483,3368,1.0054539057002112,Ns3
0,476,1760,1.0968819599109132,Ns3
0,480,2012,1.0044919266723322,Ns3
0,478,283,2.850870253164557,Ns3
0,481,718,1.0043424317617866,Ns3
0,493,1499,1.0046194991490396,Ns3
0,485,1210,1.0037386505251913,Ns3
0,479,5018,1.0046424611973392,Ns3
0,436,43574,1.4159799661822308,Ns3
0,491,294,1.1107619795758052,Ns3
0,488,2084,1.0446913373987134,Ns3
0,500,147,1.005190311418685,Ns3
0,490,3004,1.0043154178109062,Ns3
0,499,2177,1.0053270828894099,Ns3
0,501,1284,1.0048211113930474,Ns3
0,495,1268,1.0038120567375886,Ns3
0,503,73,1.0063868613138687,Ns3
0,497,482,1.0042134831460674,Ns3
0,505,301,1.0046911649726349,Ns3
0,498,475,1.092031029619182,Ns3
0,259,291619,1.070118172216576,Ns3
0,494,704,1.7748282323547782,Ns3
0,504,637,1.003875968992248,Ns3
0,508,2923,1.0228733459357278,Ns3
0,510,5459,1.005785012780842,Ns3
0,514,297,1.0047021943573669,Ns3
0,513,292,1.9587264150943395,Ns3
0,511,1256,1.0038154392191658,Ns3
0,469,23996,1.4804607564855765,Ns3
0,512,1379,1.0434514908962969,Ns3
0,489,19183,1.248364770307271,Ns3
0,507,5311,1.0078412655120688,Ns3
0,468,21667,1.687471349483409,Ns3
0,519,727,1.0037037037037038,Ns3
0,43,354944,1.574365725616396,Ns3
0,442,93525,1.0182444909516188,Ns3
0,518,73,1.0063868613138687,Ns3
0,517,261,1.0048115477145148,Ns3
0,523,143,1.0060763888888888,Ns3
0,515,1298,1.011854210898797,Ns3
0,516,2688,1.0039344788822868,Ns3
0,524,1436,1.0046774987690792,Ns3
0,527,435,1.0043290043290043,Ns3
0,529,294,1.0522388059701493,Ns3
0,525,293,1.005503144654088,Ns3
0,526,149,1.0885911840968021,Ns3
0,521,1912,1.0036456125476898,Ns3
0,532,153,1.0060344827586207,Ns3
0,528,1090,1.0037708744837492,Ns3
0,535,148,1.0060553633217992,Ns3
0,358,208578,1.1192735952083404,Ns3
0,531,293,1.0872641509433962,Ns3
0,522,4436,1.2566053991958643,Ns3
0,441,61875,1.8740264014334296,Ns3
0,509,15370,1.5406166103749892,Ns3
0,533,1580,1.2800382958353278,Ns3
0,536,144,1.0091066782307025,Ns3
0,534,5409,1.0382794535371298,Ns3
0,426,84614,1.563684333814156,Ns3
0,544,290,1.0047244094488188,Ns3
0,542,1660,1.0042432814710043,Ns3
0,537,707,1.0037406483790523,Ns3
0,547,374,1.0052356020942408,Ns3
0,543,1752,1.0044032444959443,Ns3
0,539,1978,1.0037934410181106,Ns3
0,550,803,1.0041666666666667,Ns3
0,541,1510,1.0038471402923828,Ns3
0,496,34437,1.9207365135416339,Ns3
0,556,397,1.0044247787610618,Ns3
0,557,303,1.00546875,Ns3
0,540,1538,1.0079157967988865,Ns3
0,545,282,1.004746835443038,Ns3
0,549,295,1.0047095761381475,Ns3
0,552,552,1.122972972972973,Ns3
0,538,6659,1.0046252296775011,Ns3
0,548,613,1.068280977312391,Ns3
0,560,499,1.0048712595685456,Ns3
0,555,467,1.0042492917847026,Ns3
0,561,2113,1.0053856096510125,Ns3
0,551,3038,1.004306295020357,Ns3
0,562,425,1.004354136429608,Ns3
0,554,2340,1.0078843626806833,Ns3
0,565,1087,1.0177108115252445,Ns3
0,434,92646,1.6089025500910747,Ns3
0,568,768,1.0049435028248588,Ns3
0,502,70110,1.1990782811891472,Ns3
0,567,1788,1.0036764705882353,Ns3
0,579,294,1.0054988216810683,Ns3
0,571,1343,1.004044885177453,Ns3
0,570,4424,1.004783754759348,Ns3
0,564,4311,1.00788255713046,Ns3
0,582,916,1.0033879164313948,Ns3
0,574,1680,1.003781194857575,Ns3
0,573,488,1.0049019607843137,Ns3
0,563,16017,1.0066883475486286,Ns3
0,580,148,1.0060553633217992,Ns3
0,577,148,1.0364763552479817,Ns3
0,546,17405,1.6396881806717871,Ns3
0,585,1114,1.004993429697766,Ns3
0,584,2161,1.2493589743589744,Ns3
0,583,288,1.0055205047318612,Ns3
0,575,1334,1.0165004853083914,Ns3
0,576,1321,1.0037979155626215,Ns3
0,566,11574,1.0051745792514444,Ns3
0,595,144,1.0060711188204683,Ns3
0,594,1294,1.0048113446442137,Ns3
0,587,1535,1.011919262223769,Ns3
0,581,18448,1.0066055246205918,Ns3
0,569,14375,1.2920035938903864,Ns3
0,589,1522,1.0037446660280414,Ns3
0,599,2025,1.005249343832021,Ns3
0,590,1606,1.0037229437229438,Ns3
0,592,4203,1.0044389462960268,Ns3
0,596,2042,1.004104883974198,Ns3
0,591,4155,1.1275539988324577,Ns3
0,597,1906,1.0036471586089906,Ns3
0,598,1964,1.0053222945002958,Ns3
0,118,538119,1.0728292365831893,Ns3
0,492,61070,1.7762939317937527,Ns3
0,588,17196,1.0345041519518947,Ns3
0,603,917,1.0033860045146727,Ns3
0,600,2465,1.0039100684261975,Ns3
0,613,1223,1.0048818088386433,Ns3
0,608,148,1.0879469434832756,Ns3
0,605,1252,1.0038164551344635,Ns3
0,615,2472,1.0245485899776832,Ns3
0,607,3127,1.0042824885151445,Ns3
0,602,8678,1.0048643699210256,Ns3
0,611,1730,1.0036051502145922,Ns3
0,618,70,1.0054844606946984,Ns3
0,614,1268,1.0038120567375886,Ns3
0,586,37390,1.0475522021407264,Ns3
0,616,1287,1.0038069942452412,Ns3
0,619,1264,1.0040784107354295,Ns3
0,617,1066,1.0272531030760927,Ns3
0,609,7825,1.0046556046317296,Ns3
0,578,45192,1.0069466604482191,Ns3
0,205,457466,1.0780143117289491,Ns3
0,623,470,1.0042432814710043,Ns3
0,612,9110,1.0265427259491544,Ns3
0,622,2187,1.0053180174430971,Ns3
0,627,1178,1.0049273858921162,Ns3
0,621,2836,1.0038975501113585,Ns3
0,624,285,1.1109794628751974,Ns3
0,629,2650,1.00960219478738,Ns3
0,632,589,1.0046388336646785,Ns3
0,630,2783,1.0041789021911,Ns3
0,628,1018,1.0038808664259928,Ns3
0,606,36789,1.0068002969561989,Ns3
0,626,5373,1.0045528676270725,Ns3
0,382,308415,1.010975385745775,Ns3
0,625,10143,1.0051810703984616,Ns3
0,639,288,1.0055205047318612,Ns3
0,633,1824,1.0036673773987206,Ns3
0,631,3132,1.0042811551334943,Ns3
0,640,289,1.0055161544523246,Ns3
0,638,1059,1.003869342211824,Ns3
0,643,762,1.0036407766990292,Ns3
0,635,5417,1.0143041149752559,Ns3
0,648,1301,1.0048052604957005,Ns3
0,642,1981,1.003792512845608,Ns3
0,644,145,1.009532062391681,Ns3
0,553,91344,1.065751940783535,Ns3
0,646,4374,1.00566876053317,Ns3
0,641,4942,1.0045979168621564,Ns3
0,604,33817,1.3372258985338004,Ns3
0,506,162999,1.0169115906792607,Ns3
0,653,1272,1.004833375731366,Ns3
0,650,2059,1.0044712990936555,Ns3
0,649,1170,1.0214247455811463,Ns3
0,652,1016,1.0041880572818158,Ns3
0,645,2689,1.1500602167804095,Ns3
0,654,2443,1.0050958010599267,Ns3
0,655,2139,1.025948959897062,Ns3
0,656,149,1.0060501296456352,Ns3
0,572,58626,1.4425605069776848,Ns3
0,658,148,1.0060553633217992,Ns3
0,651,8621,1.0048772090888225,Ns3
0,659,2096,1.0040901502504174,Ns3
0,657,3167,1.0042718446601941,Ns3
0,669,149,1.0060501296456352,Ns3
0,671,145,1.0051993067590987,Ns3
0,665,701,1.00375234521576,Ns3
0,663,4442,1.5090411791521046,Ns3
0,670,1056,1.005055880787653,Ns3
0,661,8948,1.005209076637648,Ns3
0,674,633,1.0045336787564767,Ns3
0,530,70222,1.8608122782885688,Ns3
0,675,975,1.0033003300330032,Ns3
0,673,2398,1.0051334702258727,Ns3
0,662,2797,1.1336416553703852,Ns3
0,667,1243,1.0038188277087035,Ns3
0,668,1197,1.003831417624521,Ns3
0,664,8047,1.6256628886347093,Ns3
0,679,146,1.0051948051948052,Ns3
0,685,2268,1.0052454888795637,Ns3
0,686,2041,1.0054537521815008,Ns3
0,678,1362,1.0037868780273007,Ns3
0,681,302,1.0102864583333333,Ns3
0,676,3747,1.0077217182697353,Ns3
0,689,652,1.0038461538461538,Ns3
0,682,1433,1.0040072388831438,Ns3
0,683,294,1.0054988216810683,Ns3
0,684,481,1.0042164441321153,Ns3
0,680,1915,1.0035599254110865,Ns3
0,692,4282,1.0057337672400435,Ns3
0,701,459,1.0142348754448398,Ns3
0,693,719,1.004339739615623,Ns3
0,691,1634,1.0037155448025576,Ns3
0,698,1282,1.4333587204874334,Ns3
0,694,2487,1.003986008297405,Ns3
0,690,5652,1.004484905281478,Ns3
0,704,149,1.0060501296456352,Ns3
0,696,2018,1.0041114280919616,Ns3
0,672,16105,1.8393817204301075,Ns3
0,702,944,1.0339282394497118,Ns3
0,697,4979,1.0042470236023116,Ns3
0,700,2327,1.0734073160706945,Ns3
0,677,14849,1.6387702367768813,Ns3
0,705,1878,1.0702753229095854,Ns3
0,437,300066,1.0076947878330345,Ns3
0,707,10604,1.0062185876139365,Ns3
0,703,8467,1.4198734050035164,Ns3
0,164,393213,1.587801561230617,Ns3
0,710,293,1.005503144654088,Ns3
0,708,7966,1.0046839796039368,Ns3
0,711,469,1.004953998584572,Ns3
0,706,18437,1.0353422788264726,Ns3
0,709,915,1.0033898305084745,Ns3
