local,flowsim,ns3,m4
5490718.0,334576.0,710979.0,1036135.0
5431967.0,336454.0,711209.0,1042863.0
5400276.0,335202.0,712647.0,1046423.0
5590267.0,335199.0,712686.0,1047400.0
5414263.0,335187.0,711729.0,932944.0
5437278.0,335139.0,710955.0,940929.0
5506558.0,334947.0,712666.0,968637.0
5412820.0,334179.0,711853.0,944116.0
5466893.0,331102.0,709982.0,910413.0
5464909.0,320723.0,709098.0,967390.0
5516547.0,306843.0,708155.0,924366.0
5460361.0,325953.0,708155.0,995309.0
5505586.0,332766.0,708155.0,942734.0
4957686.0,334578.0,708155.0,938644.0
6018149.0,334987.0,708155.0,946370.0
5513061.0,334909.0,708155.0,926839.0
5473556.0,334169.0,708155.0,952250.0
5512970.0,331107.0,708155.0,948149.0
5451755.0,320750.0,708155.0,941330.0
5439260.0,306843.0,708155.0,925694.0
5500236.0,325919.0,708155.0,972467.0
5468536.0,332746.0,709053.0,941060.0
5393073.0,334528.0,708237.0,932046.0
5530734.0,334794.0,709160.0,939096.0
5515354.0,334141.0,710064.0,959804.0
5487291.0,331097.0,708340.0,943957.0
5497712.0,318827.0,708243.0,938469.0
5440132.0,279323.0,704641.0,961719.0
5474728.0,113595.0,704602.0,938466.0
5524432.0,177122.0,704602.0,928547.0
6170840.0,296151.0,704602.0,953378.0
4956033.0,325437.0,704602.0,932914.0
5527849.0,332743.0,704602.0,943343.0
5461162.0,334528.0,704602.0,930038.0
6018240.0,334795.0,704602.0,998432.0
5940272.0,334141.0,704602.0,943205.0
5878555.0,331100.0,704602.0,943631.0
5446384.0,320754.0,704602.0,942732.0
6059679.0,306844.0,704602.0,949140.0
5970389.0,325921.0,704602.0,945190.0
5978866.0,332758.0,704578.0,958425.0
4608132.0,334576.0,707284.0,945802.0
4057206.0,336454.0,709990.0,594124.0
3855092.0,335202.0,710833.0,1039551.0
5032318.0,335199.0,711875.0,1038547.0
6345110.0,335187.0,709201.0,1036271.0
5376261.0,335139.0,708155.0,983132.0
5331847.0,334947.0,709053.0,948314.0
5549971.0,334179.0,708237.0,951934.0
5422689.0,331102.0,709160.0,933837.0
5477032.0,320722.0,710058.0,959245.0
6147085.0,306843.0,712783.0,938490.0
4333901.0,325952.0,714488.0,946435.0
2654581.0,332766.0,710917.0,942881.0
4763998.0,334578.0,710916.0,953511.0
6097130.0,334987.0,710955.0,951085.0
5408923.0,334909.0,711762.0,946427.0
5501418.0,334170.0,713590.0,954747.0
