local,flowsim,ns3,m4
5866198.0,334576.0,714167.0,941035.0
5371501.0,336454.0,713224.0,948229.0
5460830.0,335202.0,713224.0,945738.0
5487841.0,335199.0,713224.0,928454.0
5437175.0,335187.0,713224.0,927752.0
5342415.0,335139.0,713224.0,931002.0
5408921.0,334947.0,713224.0,943306.0
5361011.0,334179.0,713224.0,974496.0
5408089.0,331102.0,713224.0,944752.0
5384245.0,320723.0,713224.0,945152.0
5461942.0,306842.0,713224.0,940668.0
5485527.0,325950.0,713224.0,939893.0
5483182.0,332754.0,713263.0,938553.0
5422167.0,334530.0,718758.0,934840.0
5384185.0,334795.0,718758.0,967868.0
5371931.0,334141.0,718789.0,928038.0
5453997.0,331097.0,718758.0,946305.0
5385397.0,318827.0,718758.0,941095.0
5425163.0,279326.0,718758.0,927976.0
5470819.0,113634.0,718758.0,926448.0
5413570.0,177077.0,718758.0,967304.0
5401838.0,296140.0,718758.0,947325.0
5496017.0,325434.0,718758.0,975388.0
5475267.0,332743.0,718758.0,930969.0
5410655.0,334527.0,718758.0,943345.0
5470909.0,334795.0,718758.0,940904.0
5354979.0,334141.0,718758.0,932461.0
5466411.0,331100.0,718758.0,979995.0
5386769.0,320751.0,718758.0,935793.0
5476309.0,306844.0,718758.0,924339.0
5459367.0,325924.0,718758.0,955739.0
5476800.0,332759.0,712430.0,925554.0
5414071.0,334576.0,713302.0,936155.0
5431845.0,334986.0,714192.0,967968.0
5453235.0,334909.0,714108.0,960805.0
5435141.0,334170.0,713249.0,942798.0
5462022.0,331107.0,713224.0,912950.0
5424100.0,320754.0,713263.0,953726.0
5417859.0,306844.0,718758.0,914480.0
5359077.0,325921.0,718752.0,976685.0
5349449.0,332758.0,719687.0,928083.0
5483593.0,334576.0,715045.0,949979.0
5356392.0,336454.0,717782.0,956372.0
5429210.0,335202.0,719590.0,923883.0
5453977.0,335199.0,719214.0,988915.0
5386799.0,335187.0,719259.0,953903.0
5363686.0,335139.0,719125.0,950337.0
5434701.0,334947.0,719596.0,944023.0
5340622.0,334179.0,717432.0,942968.0
5509843.0,331102.0,714645.0,943624.0
5436223.0,320722.0,714167.0,930018.0
5464416.0,306843.0,713224.0,933766.0
5441022.0,325952.0,713224.0,946199.0
5440672.0,332766.0,713224.0,964534.0
5437355.0,334578.0,713224.0,931889.0
5540121.0,334987.0,713224.0,945490.0
5505454.0,334909.0,713224.0,928297.0
5337977.0,334169.0,713224.0,952827.0
5422407.0,331108.0,713224.0,939618.0
5377822.0,320752.0,713224.0,956488.0
5509783.0,306844.0,713224.0,965085.0
5418639.0,325916.0,713224.0,936846.0
5445070.0,332745.0,713224.0,925796.0
