local,flowsim,ns3,m4
5475756.0,400220.0,719471.0,947328.0
5415482.0,397616.0,719471.0,951990.0
5485194.0,383813.0,715918.0,970327.0
5467701.0,383644.0,715918.0,984572.0
5457973.0,398390.0,715918.0,993906.0
5458914.0,400243.0,716705.0,997227.0
5490004.0,397617.0,716822.0,1002068.0
5419149.0,383789.0,715918.0,1012177.0
5544888.0,383665.0,715918.0,1035988.0
5448996.0,398383.0,715918.0,1043026.0
5465066.0,400234.0,715918.0,1046941.0
5490885.0,397592.0,715918.0,1046200.0
5498008.0,383682.0,715918.0,1048048.0
5475566.0,383159.0,715918.0,1042931.0
5427825.0,397673.0,715918.0,948317.0
5445729.0,397024.0,715918.0,929630.0
5525310.0,381613.0,715918.0,935059.0
5540500.0,314243.0,715918.0,945399.0
5509390.0,71361.0,715918.0,930236.0
5480906.0,306885.0,715918.0,931127.0
5501555.0,383014.0,719534.0,979146.0
5390725.0,397244.0,720406.0,940086.0
5496236.0,397017.0,721296.0,921613.0
5514010.0,383672.0,720353.0,1002030.0
5495294.0,383650.0,720361.0,935675.0
5469535.0,398387.0,719471.0,939500.0
5467551.0,400237.0,719471.0,949044.0
5465106.0,397613.0,715918.0,955583.0
5517416.0,383799.0,715918.0,940965.0
5517456.0,383184.0,715912.0,932769.0
5478461.0,398296.0,721148.0,933597.0
5506775.0,400219.0,723067.0,962579.0
5422586.0,397613.0,722194.0,941770.0
5488992.0,383800.0,722232.0,932090.0
5536932.0,383186.0,722427.0,924793.0
5544888.0,398293.0,725642.0,951462.0
5479313.0,400219.0,720360.0,958654.0
5538846.0,397617.0,723012.0,934865.0
5524419.0,383819.0,720375.0,939481.0
5419930.0,383639.0,719432.0,963454.0
5548415.0,398384.0,719432.0,947105.0
5489052.0,400238.0,719432.0,933946.0
5446540.0,397612.0,719432.0,961664.0
5457091.0,383804.0,719432.0,937695.0
5514750.0,383027.0,719432.0,928281.0
5488200.0,397648.0,719432.0,937926.0
5518218.0,397014.0,719432.0,980778.0
5436733.0,381598.0,719432.0,952586.0
5581206.0,314153.0,719432.0,948397.0
6456578.0,71361.0,719432.0,937809.0
4560107.0,306977.0,719432.0,929349.0
5497698.0,383030.0,719432.0,948742.0
5496106.0,397242.0,715879.0,927759.0
5490895.0,397021.0,715879.0,948105.0
5446561.0,383699.0,715879.0,942337.0
5508528.0,383149.0,715873.0,980843.0
5435760.0,398282.0,716783.0,935188.0
5499502.0,400210.0,715879.0,924496.0
5467491.0,397587.0,715879.0,950876.0
5526292.0,383670.0,715879.0,935261.0
5487318.0,383792.0,715879.0,918533.0
5467881.0,398417.0,715879.0,1000278.0
5494232.0,400248.0,715879.0,933750.0
5418989.0,397624.0,715879.0,923114.0
5452873.0,383819.0,715879.0,973226.0
5466990.0,383637.0,715879.0,950699.0
5532474.0,398387.0,715879.0,944006.0
4438356.0,400242.0,715879.0,930661.0
6823395.0,397620.0,715879.0,964508.0
5450309.0,383799.0,715879.0,939462.0
5381577.0,383183.0,715879.0,956522.0
4115003.0,398291.0,715879.0,928222.0
5237083.0,400212.0,719495.0,989585.0
5646951.0,397581.0,720367.0,585198.0
4486698.0,383670.0,721257.0,1043219.0
3775759.0,383153.0,720314.0,1044959.0
5086878.0,397666.0,720322.0,1046116.0
5890504.0,397015.0,715867.0,1049824.0
5116875.0,381615.0,720322.0,938227.0
6635929.0,314265.0,722124.0,928624.0
5948254.0,71361.0,721350.0,948437.0
6391906.0,306850.0,723904.0,958887.0
5314660.0,382999.0,723059.0,930290.0
5358274.0,397234.0,724760.0,957225.0
5460888.0,397012.0,722940.0,944846.0
5565878.0,383691.0,718566.0,924351.0
5397568.0,383141.0,717626.0,971412.0
6129938.0,398275.0,716781.0,924039.0
5623457.0,400205.0,715838.0,951598.0
5638576.0,397582.0,715838.0,964825.0
6343744.0,383686.0,715838.0,941145.0
