mix_id,flow_id,size,slowdown,sim
87,104,177877,1.914201826165382,Ns3
87,75,400619,3.5009322883994414,Ns3
87,50,1484143,1.1914274391897204,Ns3
87,114,778,1.0,Ns3
87,113,331,1.10066513174725,Ns3
87,116,75,1.0043260473588342,Ns3
87,122,713,1.1085199004975124,Ns3
87,120,479,1.0369458128078817,Ns3
87,129,322,1.285108024691358,Ns3
87,128,1210,2.288768675940237,Ns3
87,115,67336,2.3949909474954736,Ns3
87,130,2407,1.000205044084478,Ns3
87,127,478,3.2529342723004695,Ns3
87,132,457,1.0,Ns3
87,121,40204,2.9558424996014665,Ns3
87,140,586,1.020238885202389,Ns3
87,144,348,1.1126519756838906,Ns3
87,151,1425,1.4210656142081894,Ns3
87,153,179,1.8386960203217613,Ns3
87,134,148261,1.1077036850552286,Ns3
87,141,5545,5.902292721940816,Ns3
87,145,164,6.312874251497006,Ns3
87,142,714,4.138284648850218,Ns3
87,155,72,3.4216849148418493,Ns3
87,135,68057,3.3697330963652665,Ns3
87,99,232754,5.226580656477317,Ns3
87,136,133895,1.9786172487526728,Ns3
87,156,120,2.1984126984126986,Ns3
87,139,94218,2.557918408252059,Ns3
87,160,726,1.029339098208771,Ns3
87,170,18775,1.5433261571582346,Ns3
87,163,15658,2.0739581546904478,Ns3
87,174,342,1.1913109756097562,Ns3
87,164,66970,1.483819538670285,Ns3
87,176,18976,2.6189434364994666,Ns3
87,117,193183,4.04906042875525,Ns3
87,177,333,2.4282975460122698,Ns3
87,161,114327,1.8970497319320152,Ns3
87,133,180431,3.252856045399351,Ns3
87,175,107289,2.3392581893438824,Ns3
87,19,1756587,2.5050218421629644,Ns3
87,124,181375,4.951108786340682,Ns3
87,172,425390,1.0586856942488687,Ns3
87,157,95539,5.3316087171508855,Ns3
87,173,282770,1.5978657926341073,Ns3
87,159,224529,2.541104962541424,Ns3
87,69,2266614,1.2079814958405068,Ns3
87,137,249721,3.6666650951846647,Ns3
87,167,240584,2.5065904344551337,Ns3
87,171,166092,3.798510457070049,Ns3
87,93,1889743,1.3241636053281158,Ns3
87,169,147579,4.865101758545742,Ns3
87,178,439,1.0665946724262059,Ns3
87,180,339,1.19938884644767,Ns3
87,181,2758,3.917364727190401,Ns3
87,185,1306,1.0769230769230769,Ns3
87,187,72,1.5159671532846715,Ns3
87,182,473,5.253648775894539,Ns3
87,61,2556217,1.2179641087060606,Ns3
87,184,103175,1.7629911563864322,Ns3
87,165,177303,5.699998740522432,Ns3
87,183,225377,1.0000052157494772,Ns3
87,190,116,5.008104921898025,Ns3
87,95,631260,4.388969870960324,Ns3
87,195,438,1.318443804034582,Ns3
87,196,1440,1.0,Ns3
87,199,1781,1.3773628400184417,Ns3
87,200,5066,1.4438044394492835,Ns3
87,198,74,5.689608021877849,Ns3
87,103,1696470,1.431917163917164,Ns3
87,202,206,5.680382377389859,Ns3
87,59,1837487,1.933544482264851,Ns3
87,204,343,1.2942073170731707,Ns3
87,205,324,1.06437933693138,Ns3
87,208,441,1.0061107117181884,Ns3
87,209,476,1.0,Ns3
87,206,7798,3.4559589460784315,Ns3
87,210,10512,1.3906558079725675,Ns3
87,213,329,1.444273635664873,Ns3
87,150,567519,3.1956097429440815,Ns3
87,216,9468,1.577186805040771,Ns3
87,215,337,4.151885830784913,Ns3
87,218,7935,1.5445732349841939,Ns3
87,220,617,1.108355091383812,Ns3
87,211,44059,3.055182811911044,Ns3
87,149,617132,3.145390527799518,Ns3
87,224,1255,1.8582963620230701,Ns3
87,212,61662,3.0941620967298205,Ns3
87,226,709,6.179750778816199,Ns3
87,230,154,1.9862187769164514,Ns3
87,223,41427,3.0456716200819374,Ns3
87,217,31781,5.638867105025034,Ns3
87,231,2988,1.1985977627225461,Ns3
87,233,332,2.1629601226993866,Ns3
87,236,72,1.0565693430656935,Ns3
87,237,12961,2.039124087591241,Ns3
87,240,14514,2.690259005260004,Ns3
87,243,328,2.18525641025641,Ns3
87,245,402,1.045343137254902,Ns3
87,247,849,1.0406231799650554,Ns3
87,246,666,1.5337364735837047,Ns3
87,193,601221,1.450561487299927,Ns3
87,241,43932,2.672651620224436,Ns3
87,248,327,12.224230769230768,Ns3
87,242,38817,2.5367583382094794,Ns3
87,80,2123126,1.9875239190819562,Ns3
87,253,294,1.4685781618224667,Ns3
87,252,339,7.450343773873185,Ns3
87,214,70727,9.301270183685626,Ns3
87,249,32058,7.638711413006927,Ns3
87,56,2503257,1.815452191160404,Ns3
87,148,327205,7.536987813710806,Ns3
87,238,129498,3.260522913374515,Ns3
87,257,331,1.1684574059861856,Ns3
87,261,329,1.0,Ns3
87,263,179,1.0,Ns3
87,259,2051,5.829268292682927,Ns3
87,260,6003,4.611054895016443,Ns3
87,235,194567,2.9527850947251673,Ns3
87,265,1983,1.2075555555555555,Ns3
87,268,1045,1.0184,Ns3
87,266,440,10.17841726618705,Ns3
87,7,2925771,2.3004416027544035,Ns3
87,270,570,1.3460508701472558,Ns3
87,264,20820,4.536270451409423,Ns3
87,272,524,6.312971859986273,Ns3
87,269,119532,1.0000097065703775,Ns3
87,239,125533,5.633158109058601,Ns3
87,227,217419,3.94597880652988,Ns3
87,186,202768,8.674561612314529,Ns3
87,271,65542,2.58934907146195,Ns3
87,273,831,2.76952436876101,Ns3
87,254,187740,3.238746613058299,Ns3
87,281,484,1.0207017543859649,Ns3
87,229,391627,2.971235669944266,Ns3
87,284,9319,2.9334257975034674,Ns3
87,221,378942,3.594301373625516,Ns3
87,123,2586679,1.354959048361036,Ns3
87,162,1422433,2.13399834959468,Ns3
87,166,1280871,2.4078406484967645,Ns3
87,279,94822,3.084344815017314,Ns3
87,244,280896,4.209514255011921,Ns3
87,66,2730024,1.9683974094519643,Ns3
87,256,145339,6.852948490658367,Ns3
87,288,143,1.6610243055555556,Ns3
87,289,347,1.0148176291793314,Ns3
87,152,1747144,2.1698605993392053,Ns3
87,267,253644,4.553543325363849,Ns3
87,282,259605,2.8718523425377267,Ns3
87,295,148,1.106833910034602,Ns3
87,294,530,7.417578659370725,Ns3
87,219,901137,2.41585718243033,Ns3
87,298,479,2.7037297677691767,Ns3
87,146,1184752,3.418271968139131,Ns3
87,296,47450,1.8595091736661817,Ns3
87,292,220945,2.5298224012354695,Ns3
87,287,141615,4.659784737422444,Ns3
87,302,465,1.1095744680851063,Ns3
87,301,1460,1.235423811856933,Ns3
87,299,25629,1.4045377944017428,Ns3
87,277,272404,4.728037726869578,Ns3
87,98,2021218,2.7485707111905358,Ns3
87,105,2257237,2.319106898060684,Ns3
87,304,1149,1.2402817636316201,Ns3
87,290,97654,7.9502374045220945,Ns3
87,305,281,1.2677487463710742,Ns3
87,310,338,1.081039755351682,Ns3
87,307,455,2.420827389443652,Ns3
87,309,334,1.0947637292464878,Ns3
87,311,318,1.3041795665634675,Ns3
87,312,220,1.1898682042833608,Ns3
87,315,676,1.0,Ns3
87,316,482,1.3251404494382022,Ns3
87,317,468,1.0980878186968839,Ns3
87,323,321,1.0,Ns3
87,321,478,1.2929577464788733,Ns3
87,322,907,1.0,Ns3
87,314,6357,4.1603500418248505,Ns3
87,329,298,1.8871473354231976,Ns3
87,324,295,5.264717425431711,Ns3
87,300,34406,7.689709046204283,Ns3
87,320,536,4.754374005907748,Ns3
87,332,343,1.2191310975609757,Ns3
87,333,8321,2.0886619301361753,Ns3
87,336,4721,2.1840094062316284,Ns3
87,335,326,10.575827559661278,Ns3
87,306,86231,2.297878287722287,Ns3
87,328,10290,6.629670912951168,Ns3
87,225,502121,5.448414721655714,Ns3
87,228,828929,3.3009478367214684,Ns3
87,276,298729,6.154449548350403,Ns3
87,250,366285,6.542838882935458,Ns3
87,201,217441,14.711759325662852,Ns3
87,286,221753,6.5742118764442745,Ns3
87,342,341,1.0,Ns3
87,339,388,4.695289317507418,Ns3
87,340,1452,8.433128834355829,Ns3
87,119,2112563,2.5957527202509385,Ns3
87,168,2541430,1.9244388716379894,Ns3
87,338,75038,3.400267656183466,Ns3
87,192,2758265,1.4785467866630486,Ns3
87,179,2027485,2.181782469866308,Ns3
87,346,333,2.270705521472393,Ns3
87,345,10059,1.186499159515173,Ns3
87,349,76,10.491810737033667,Ns3
87,347,327,11.757692307692308,Ns3
87,355,335,1.9023736600306278,Ns3
87,344,25985,1.9605205530876557,Ns3
87,131,2711456,2.224139340623404,Ns3
87,357,338,1.8964067278287462,Ns3
87,359,449,1.1385110952040085,Ns3
87,360,322,1.1739969135802468,Ns3
87,330,335034,4.196257135100641,Ns3
87,24,3701542,2.651455980149107,Ns3
87,351,228535,1.8471404757984853,Ns3
87,337,124652,8.84503013230305,Ns3
87,362,566,4.788732394366197,Ns3
87,341,150125,7.74630855792844,Ns3
87,258,2419099,1.503258250795413,Ns3
87,308,385437,4.664853999478296,Ns3
87,207,2054052,2.21580541118649,Ns3
87,354,80398,8.524090896147165,Ns3
87,291,300462,8.996106825650676,Ns3
87,353,71186,9.475346687211093,Ns3
87,361,189515,1.2807930037618085,Ns3
87,343,85091,10.811333251563841,Ns3
87,234,2631929,1.6702603743801498,Ns3
87,297,275993,9.199767868256826,Ns3
87,143,2305257,2.9466012567511477,Ns3
87,232,2196430,2.1449263019482845,Ns3
87,326,1461052,1.6072789645015013,Ns3
87,368,1143,3.1886102403343783,Ns3
87,370,28,1.4188679245283018,Ns3
87,331,595672,3.874300579853911,Ns3
87,364,55607,1.0378758771308974,Ns3
87,365,18070,4.0792628774422734,Ns3
87,371,16430,4.008660091412076,Ns3
87,380,339,1.9350649350649352,Ns3
87,376,4958,2.4671146697169,Ns3
87,382,1198,1.1448863636363635,Ns3
87,381,46,2.331627906976744,Ns3
87,377,40245,1.0524704853519895,Ns3
87,383,443,11.050646551724139,Ns3
87,385,10743,1.4515611814345992,Ns3
87,369,120472,1.4160846907420073,Ns3
87,373,49980,1.9155896426814543,Ns3
87,384,67379,1.6647113358617784,Ns3
87,367,91952,3.068477376556731,Ns3
87,389,1129,1.0408697930311763,Ns3
87,374,192709,1.1667041907277031,Ns3
87,375,133002,1.820766021463995,Ns3
87,390,453,1.0,Ns3
87,391,453,1.1410714285714285,Ns3
87,392,360,1.0,Ns3
87,387,57340,1.2851082217071925,Ns3
87,396,342,4.605945121951219,Ns3
87,395,2346,1.5026272577996715,Ns3
87,386,56938,2.1242433833128933,Ns3
87,394,63461,1.0765016595881367,Ns3
87,393,22315,3.3202725134873425,Ns3
87,401,961,1.2367644346061613,Ns3
87,400,35004,2.774007265050141,Ns3
87,402,481,1.2283907238229093,Ns3
87,403,329,3.8494747630028185,Ns3
87,325,1648730,1.8923418399923726,Ns3
87,404,149191,1.7484557041207287,Ns3
87,397,77084,5.5948134092346615,Ns3
87,408,1135,1.270538984824699,Ns3
87,411,493,1.0,Ns3
87,410,14687,1.4029161443557432,Ns3
87,409,488,9.764005602240896,Ns3
87,222,2716609,2.3119228945178296,Ns3
87,416,439,1.2807775377969763,Ns3
87,415,330,1.1957245263696876,Ns3
87,417,506,1.1975051975051976,Ns3
87,419,479,1.0,Ns3
87,418,75,1.4433819064966606,Ns3
87,420,8709,1.4974869419532866,Ns3
87,422,519,1.236751548520303,Ns3
87,423,4759,2.072128749085589,Ns3
87,197,2517626,2.6817140027889512,Ns3
87,188,2877473,2.4764226362574457,Ns3
87,399,234952,4.173104556674294,Ns3
87,421,130219,1.1925422578600067,Ns3
87,388,201342,5.739894600953398,Ns3
87,262,2213823,2.616718309406126,Ns3
87,125,2854853,3.053329353167363,Ns3
87,147,3552795,2.434400259321201,Ns3
87,348,2271866,1.37878107649688,Ns3
87,363,193290,9.720825075066164,Ns3
87,327,295729,14.330465349719596,Ns3
87,154,2449730,3.6514589394272816,Ns3
87,191,2947166,2.596524540624138,Ns3
87,275,2177858,2.8155680216731005,Ns3
87,194,2330774,3.3356404010009233,Ns3
87,358,2166164,1.6073691708170275,Ns3
87,293,2142214,2.63697864845279,Ns3
87,427,340,1.0,Ns3
87,429,26848,1.6669653318629816,Ns3
87,430,74,1.2997569127924642,Ns3
87,431,1831,3.324577432617634,Ns3
87,437,2252,3.381232905533347,Ns3
87,440,450,4.370171673819742,Ns3
87,352,2545285,1.6793335000145144,Ns3
87,441,1347,1.3006765221748935,Ns3
87,442,4470,1.0,Ns3
87,436,120354,1.8318822973611393,Ns3
87,443,76,4.451167728237792,Ns3
87,445,438,4.16606628242075,Ns3
87,447,1971,4.739420935412027,Ns3
87,446,399,10.330140014738394,Ns3
87,434,219492,1.4895150194602524,Ns3
87,448,468,4.118153918791313,Ns3
87,428,181556,2.341926992606356,Ns3
87,283,2200851,3.202346742776463,Ns3
87,439,102640,3.001958048253511,Ns3
87,449,27063,2.9465012523481526,Ns3
87,432,302790,1.5095952982259222,Ns3
87,454,204,1.5865945045795171,Ns3
87,406,1967076,1.2152370097899692,Ns3
87,49,2363240,5.269028048632231,Ns3
87,457,233,1.440359477124183,Ns3
87,460,348,3.8810790273556233,Ns3
87,461,1112,2.6897186431764397,Ns3
87,467,224,1.0,Ns3
87,466,1092,1.5143913387905994,Ns3
87,462,415,2.0755474452554745,Ns3
87,444,153801,2.012518029302361,Ns3
87,251,2119348,3.740869270573874,Ns3
87,471,587,1.8841180371352786,Ns3
87,474,345,2.7389649923896497,Ns3
87,470,34757,1.0375629437337754,Ns3
87,479,681,1.5571699305116866,Ns3
87,475,682,5.952020202020202,Ns3
87,472,6531,3.398117294235255,Ns3
87,480,901,1.409749857873792,Ns3
87,438,367329,1.6285691295041602,Ns3
87,451,90061,4.193199223935464,Ns3
87,485,2143,1.1206600942991856,Ns3
87,468,137224,2.109459447993823,Ns3
87,463,255267,1.3037148432274344,Ns3
87,450,162678,3.2909307773003578,Ns3
87,473,90146,3.152565933785645,Ns3
87,465,288256,1.4080082152325468,Ns3
87,491,330,1.0,Ns3
87,488,448,3.825573065902579,Ns3
87,433,359869,3.087476553235243,Ns3
87,494,3459,1.233656266687009,Ns3
87,503,73,1.14507299270073,Ns3
87,487,6474,5.233966050673133,Ns3
87,504,558,1.0158355795148248,Ns3
87,502,141,4.192875760208515,Ns3
87,499,558,3.650381850853549,Ns3
87,501,462,6.047348484848484,Ns3
87,458,340961,2.2639622406121345,Ns3
87,481,248923,2.2787247325457107,Ns3
87,464,329584,2.6787399881739504,Ns3
87,356,2079561,2.6779462118869652,Ns3
87,319,1853482,3.6615863631251706,Ns3
87,505,178217,1.8364003074638828,Ns3
87,313,2242698,3.0543892431542186,Ns3
87,490,280915,1.4999580269299218,Ns3
87,493,102185,5.303728813559322,Ns3
87,510,69280,3.0780834509700927,Ns3
87,514,830,1.2323736780258518,Ns3
87,516,4555,1.7603417266187051,Ns3
87,515,553,6.966554054054054,Ns3
87,476,253362,4.543817008165295,Ns3
87,521,469,1.2016985138004246,Ns3
87,372,2001561,2.329705706949687,Ns3
87,522,1242,4.811620168927566,Ns3
87,511,112094,3.0162251941742912,Ns3
87,138,2319898,5.074345634556074,Ns3
87,398,2681319,1.6669499499735312,Ns3
87,526,4831,2.922142656557147,Ns3
87,478,385775,3.396319997121249,Ns3
87,507,99107,5.0645877744171255,Ns3
87,534,389,6.007598220904374,Ns3
87,533,2202,8.138128580521961,Ns3
87,542,134,1.3436681222707423,Ns3
87,538,2347,7.990681300476289,Ns3
87,541,8778,1.2207410311703588,Ns3
87,350,1893003,3.296515505797842,Ns3
87,540,483,10.760533707865168,Ns3
87,545,741,3.839362354383814,Ns3
87,524,26918,7.818045801526718,Ns3
87,549,443,1.2201867816091954,Ns3
87,547,2273,8.00083857442348,Ns3
87,495,61711,15.825031495299932,Ns3
87,486,395440,2.996779765215609,Ns3
87,303,2705948,2.864628368974253,Ns3
87,520,133809,4.150682310375118,Ns3
87,413,2241449,1.839079775440372,Ns3
87,550,172225,1.5937550953856188,Ns3
87,405,2030781,2.3636222310869157,Ns3
87,513,368955,2.590688536779222,Ns3
87,553,16159,2.1306440801901165,Ns3
87,414,2364941,1.795517620146524,Ns3
87,552,28119,3.83495365992056,Ns3
87,497,97712,13.326976749237101,Ns3
87,426,1630989,1.6799258365717498,Ns3
87,527,59081,11.234673720159373,Ns3
87,496,433409,3.5527394092493774,Ns3
87,546,64799,7.66481429722309,Ns3
87,544,722381,1.0006461520249386,Ns3
87,555,9573,1.17616770871644,Ns3
87,561,456,1.2840342124019957,Ns3
87,558,41963,1.9183243869066413,Ns3
87,500,143982,12.443780421637008,Ns3
87,118,2011124,6.619614581982036,Ns3
87,453,246156,10.947673417866774,Ns3
87,566,458,9.157051282051283,Ns3
87,565,29443,2.1387476391108526,Ns3
87,536,184249,6.660761634672245,Ns3
87,568,339,1.070664629488159,Ns3
87,563,41245,5.786748597381779,Ns3
87,571,684,2.427287066246057,Ns3
87,570,465,8.87340425531915,Ns3
87,554,200122,2.181546903671742,Ns3
87,560,30545,12.508048643329115,Ns3
87,580,71,18.294520547945204,Ns3
87,582,2324,1.3913947204323425,Ns3
87,562,86979,4.5621450071156,Ns3
87,564,230858,1.4038776986480015,Ns3
87,583,188,1.3396464646464648,Ns3
87,551,194239,6.503221805510439,Ns3
87,573,120764,2.2316496941228894,Ns3
87,483,163878,15.566192619505978,Ns3
87,556,163458,3.8083335598010706,Ns3
87,574,38170,8.05729286206105,Ns3
87,378,1702920,3.790048591218333,Ns3
87,588,325,1.1147919876733436,Ns3
87,589,1392,1.466103799354358,Ns3
87,587,428,5.055072463768116,Ns3
87,586,21166,1.5471707269727264,Ns3
87,591,1076,2.42496644295302,Ns3
87,594,345,1.3535007610350076,Ns3
87,424,2535769,1.5500946743170596,Ns3
87,559,66750,10.585702189427845,Ns3
87,597,1192,1.2293767778639773,Ns3
87,535,441403,4.292888645655603,Ns3
87,598,466,3.597094259390503,Ns3
87,578,92826,5.93885802162913,Ns3
87,576,226962,2.624457994228966,Ns3
87,111,2237717,6.467669314901239,Ns3
87,599,159,2.809298998569385,Ns3
87,600,60,1.1652854511970534,Ns3
87,531,1654743,1.2228176308111711,Ns3
87,605,334,1.1007662835249041,Ns3
87,606,536,1.1141785957736878,Ns3
87,609,1282,1.0002538715410003,Ns3
87,604,2633,4.224979854955681,Ns3
87,612,341,7.176964149504196,Ns3
87,611,162,10.15625,Ns3
87,619,334,3.642528735632184,Ns3
87,579,292094,2.623968794291875,Ns3
87,593,155607,2.4725968285416244,Ns3
87,285,1281593,8.401181061413707,Ns3
87,620,8935,2.458171959721146,Ns3
87,614,24449,4.014348738595965,Ns3
87,602,26229,6.114701976093693,Ns3
87,581,268255,2.9266155386885937,Ns3
87,601,45052,5.907524552637408,Ns3
87,537,207982,10.360745667528553,Ns3
87,616,87757,2.2610818980053207,Ns3
87,596,141526,3.313633145059035,Ns3
87,530,194669,12.063175144442503,Ns3
87,617,92963,2.7000569715885163,Ns3
87,621,56134,4.854521047464487,Ns3
87,456,1885893,2.066029989515039,Ns3
87,512,1597820,1.9100489038006645,Ns3
87,379,2564306,2.888160031325565,Ns3
87,203,2246162,5.673340995929224,Ns3
87,623,454,1.0,Ns3
87,489,1659735,2.144937311025424,Ns3
87,557,1771732,1.040660572118484,Ns3
87,618,261976,3.034406000701521,Ns3
87,624,544,3.636795655125594,Ns3
87,626,144,9.00477016478751,Ns3
87,548,1781093,1.5736672043053894,Ns3
87,628,74,1.0,Ns3
87,629,4742,1.5503477183957322,Ns3
87,634,137,1.4568815331010454,Ns3
87,525,2330238,1.4813479811373047,Ns3
87,407,2085333,3.405202708249717,Ns3
87,189,1793847,7.812804970761981,Ns3
87,639,330,1.0,Ns3
87,636,5114,1.22385304163205,Ns3
87,637,1062,1.0667020993887855,Ns3
87,638,463,1.2911931818181819,Ns3
87,640,73,1.8211678832116789,Ns3
87,425,1772610,3.223183497950682,Ns3
87,644,3371,1.3984506826200338,Ns3
87,642,71,11.545205479452054,Ns3
87,633,129193,2.4224705755318,Ns3
87,645,15679,2.848678291418534,Ns3
87,647,1274,1.023391812865497,Ns3
87,650,161,2.0355612682090833,Ns3
87,506,2525333,1.8029844858080726,Ns3
87,648,55276,1.3661407717643232,Ns3
87,653,327,1.169871794871795,Ns3
87,652,324,1.9942174248265228,Ns3
87,656,294,1.0,Ns3
87,641,121708,2.4293304082411296,Ns3
87,622,193860,6.844982068247186,Ns3
87,659,1286,2.3645357686453576,Ns3
87,657,28534,1.0932865095079762,Ns3
87,572,991972,2.7095746249599872,Ns3
87,661,343,1.4866615853658536,Ns3
87,662,652,1.505128205128205,Ns3
87,482,1692532,3.0897482896459816,Ns3
87,607,168293,11.112287267101278,Ns3
87,663,43971,1.3987300307413193,Ns3
87,651,96292,2.9153187440532826,Ns3
87,655,249383,1.9072808292894772,Ns3
87,452,2798324,2.098224382298937,Ns3
87,632,199402,5.284192069852141,Ns3
87,459,2567647,2.3721696381453294,Ns3
87,455,2460290,2.501527665568142,Ns3
87,654,294109,3.4080692143819835,Ns3
87,590,2055792,1.5401677910105418,Ns3
87,126,2858968,5.911524228561438,Ns3
87,646,222049,5.741049266741113,Ns3
87,658,193405,5.8307158531522445,Ns3
87,666,2855,1.0091673032849504,Ns3
87,532,2798704,1.8581972375852953,Ns3
87,667,675,1.246831432192649,Ns3
87,669,74,1.002430872075357,Ns3
87,671,479,1.324771287825475,Ns3
87,672,768,3.518664245359161,Ns3
87,673,5640,5.077856954341515,Ns3
87,575,1820555,2.2457408667434313,Ns3
87,528,2219324,2.4593373873987536,Ns3
87,280,1656840,8.480054999870623,Ns3
87,674,15941,1.435671070502531,Ns3
87,677,393,1.2880917159763314,Ns3
87,679,523,1.0,Ns3
87,676,320,5.040571870170015,Ns3
87,681,466,10.26541459957477,Ns3
87,687,74,1.854147675478578,Ns3
87,683,3453,5.255737134909596,Ns3
87,477,2469700,2.8237493835822005,Ns3
87,688,60031,1.638567130500188,Ns3
87,518,2580547,2.287101456436895,Ns3
87,690,345,6.030060882800609,Ns3
87,569,2213538,2.0212450209925716,Ns3
87,686,85594,3.327026990788539,Ns3
87,680,252166,1.5186195047249094,Ns3
87,334,1527570,8.585090404631446,Ns3
87,692,476,1.171599718111346,Ns3
87,684,418421,1.317814062959694,Ns3
87,318,2470510,5.430951080896094,Ns3
87,693,336,1.0,Ns3
87,694,654,8.746957078795644,Ns3
87,695,3222,1.5502542464567781,Ns3
87,689,101600,7.52984294383708,Ns3
87,696,936,1.1099608282036932,Ns3
87,698,332,1.0,Ns3
87,702,340,1.2782442748091603,Ns3
87,697,4560,1.3410322212717423,Ns3
87,699,702,4.66703125,Ns3
87,592,2572681,1.8219011319482146,Ns3
87,701,6096,2.877837203235064,Ns3
87,706,474,1.0,Ns3
87,366,1260717,9.080644964040621,Ns3
87,707,545,1.1865671641791045,Ns3
87,700,127295,1.569939199182019,Ns3
87,608,1543104,2.96453144422848,Ns3
87,713,1094,1.4850884138295064,Ns3
87,710,341,9.29862700228833,Ns3
87,712,439,5.400887928965683,Ns3
87,704,174533,1.1124240513969177,Ns3
87,715,326,7.218437259430331,Ns3
87,603,1303318,3.613477631949036,Ns3
87,714,141549,1.1543635211116874,Ns3
87,675,195073,7.079008351958593,Ns3
87,278,3431444,4.541343159552893,Ns3
87,722,73,1.4872262773722629,Ns3
87,685,189933,7.067715345190014,Ns3
87,723,342,1.0,Ns3
87,716,160324,1.9513755784717415,Ns3
87,724,4153,2.7525984251968505,Ns3
87,509,2644731,2.9305719533583403,Ns3
87,711,73305,8.246290478116155,Ns3
87,725,52860,1.8984938481120068,Ns3
87,730,872,1.3283410138248848,Ns3
87,733,205,1.0,Ns3
87,732,1182,3.7996018579960187,Ns3
87,735,16,1.1669838249286395,Ns3
87,678,1698113,1.1413671461332922,Ns3
87,736,1093,1.0126715945089757,Ns3
87,731,96166,1.331396184815951,Ns3
87,719,266937,2.453655758763624,Ns3
87,734,83588,1.461802653572921,Ns3
87,567,1836900,3.4181403534254464,Ns3
87,738,10146,5.623724938445304,Ns3
87,728,270525,1.1281604488665076,Ns3
87,668,1758922,1.3581527027383893,Ns3
87,523,2427882,3.1841929472118236,Ns3
87,742,69,1.1802378774016469,Ns3
87,744,395,1.0,Ns3
87,741,897,6.1082004555808656,Ns3
87,740,664,5.8891013384321225,Ns3
87,745,369,11.44411102775694,Ns3
87,747,75,1.0,Ns3
87,484,2331161,3.8479136841868966,Ns3
