local,flowsim,ns3,m4
9442990.0,2430343.0,4494600.0,1522753.0
9492244.0,2441341.0,4496907.0,1522074.0
9475713.0,2441346.0,4493734.0,1548665.0
9458921.0,2439760.0,4491225.0,1505578.0
9464201.0,2394999.0,4494600.0,1499794.0
9454452.0,2436828.0,4496907.0,1535110.0
9458881.0,2436849.0,4493734.0,1595723.0
9466866.0,2436426.0,4491225.0,1544302.0
9467767.0,2158821.0,4494600.0,1546441.0
9458019.0,2435627.0,4496907.0,1535227.0
9477436.0,2435677.0,4493734.0,1584731.0
9493376.0,2435532.0,4491225.0,1517257.0
9454443.0,1831832.0,4494600.0,1522657.0
9490772.0,2430275.0,4496907.0,1546749.0
9445586.0,2430422.0,4493734.0,1560868.0
9473057.0,2430373.0,4491225.0,1531506.0
9466856.0,2031079.0,4494600.0,1526288.0
9468599.0,2428146.0,4496907.0,1564444.0
9471244.0,2428559.0,4493734.0,1583579.0
9472176.0,2428539.0,4491225.0,1542263.0
9463339.0,2111745.0,4494600.0,1551911.0
9494298.0,2426607.0,4496907.0,1592452.0
9432321.0,2427695.0,4493734.0,1554502.0
9488957.0,2427680.0,4491225.0,1518191.0
9462448.0,2120778.0,4494600.0,1515034.0
9455334.0,2422141.0,4496907.0,1624844.0
9481013.0,2425913.0,4493734.0,1587919.0
9506641.0,2425908.0,4491225.0,1503078.0
9474821.0,2117080.0,4494600.0,1533140.0
9490751.0,2416402.0,4496907.0,1643776.0
9452698.0,2428310.0,4493734.0,1527664.0
9470362.0,2428305.0,4491225.0,1546776.0
9471294.0,2221382.0,4494600.0,1508458.0
9473048.0,2391431.0,4496907.0,1654500.0
9473037.0,2428992.0,4493734.0,1599601.0
9473068.0,2428989.0,4491225.0,1515693.0
9471294.0,2375620.0,4494600.0,1537492.0
9994987.0,2285061.0,4496907.0,1672371.0
9988895.0,2428225.0,4493734.0,1594625.0
6247001.0,2428222.0,4491225.0,1507250.0
7043562.0,2414716.0,4494600.0,1534394.0
9536167.0,2087303.0,4496907.0,1606552.0
9621910.0,2427227.0,4493734.0,1584847.0
9931336.0,2427233.0,4491225.0,1514121.0
9546877.0,2423206.0,4494600.0,1521465.0
9985659.0,1969264.0,4496907.0,1596749.0
9939272.0,2434381.0,4493734.0,1543156.0
9164983.0,2434402.0,4491225.0,1562302.0
9882944.0,2433209.0,4494600.0,1526411.0
9513895.0,1708797.0,4496907.0,1597293.0
9786612.0,2437737.0,4493734.0,1584769.0
9507492.0,2437787.0,4491225.0,1505300.0
9457027.0,2437343.0,4494600.0,1519661.0
9792223.0,1764210.0,4496907.0,1585485.0
9986841.0,2438698.0,4493734.0,1584390.0
9461435.0,2438798.0,4491225.0,1525508.0
9695619.0,2438568.0,4494600.0,1520578.0
9741387.0,2315675.0,4496907.0,1559384.0
8170789.0,2442915.0,4493734.0,1584042.0
3581139.0,2443285.0,4491225.0,1549033.0
11139977.0,2443202.0,4494600.0,1513277.0
9451817.0,2425403.0,4496907.0,1574181.0
9484649.0,2440011.0,4493734.0,1595773.0
9474861.0,2441261.0,4491225.0,1505984.0
8464436.0,2441218.0,4494600.0,1539366.0
8685785.0,2437852.0,4496907.0,1592560.0
9244094.0,2437972.0,4493734.0,1607883.0
9603104.0,2445608.0,4491225.0,1555252.0
9314537.0,2445604.0,4494600.0,1509014.0
9296122.0,2444743.0,4496907.0,1601097.0
9263330.0,2399079.0,4493734.0,1635683.0
8803198.0,2445585.0,4491225.0,1505985.0
9350315.0,2445597.0,4494600.0,1505545.0
9221571.0,2445292.0,4496907.0,1618123.0
9328985.0,1490123.0,4493734.0,1653656.0
9468910.0,2444890.0,4491225.0,1518083.0
10232938.0,2444970.0,4494600.0,1525791.0
9501832.0,2444888.0,4496907.0,1629469.0
10092592.0,1012709.0,4493734.0,1661806.0
9890569.0,2439060.0,4491225.0,1530534.0
9398837.0,2439340.0,4494600.0,1531066.0
7723841.0,2439378.0,4496907.0,1643706.0
8418389.0,2344760.0,4493734.0,1529940.0
6411584.0,2442644.0,4491225.0,1497923.0
7451766.0,2443371.0,4494600.0,1525291.0
6807485.0,2443427.0,4496907.0,1518041.0
7445736.0,2426528.0,4493734.0,1528610.0
7303486.0,2440712.0,4491225.0,1507006.0
6897697.0,2442714.0,4494600.0,1506847.0
6362181.0,2442790.0,4496907.0,1541569.0
5195861.0,2439764.0,4493734.0,1509392.0
4829747.0,2422710.0,4491225.0,1528029.0
5884837.0,2436157.0,4494600.0,1519962.0
4171459.0,2436476.0,4496907.0,1534032.0
5215938.0,2435976.0,4493734.0,1534791.0
3943636.0,2381994.0,4491225.0,1531742.0
4898326.0,2440386.0,4494600.0,1542502.0
5023113.0,2441037.0,4496907.0,1522577.0
5062037.0,2440912.0,4493734.0,1543126.0
5032852.0,2075567.0,4491225.0,1540443.0
5050585.0,2435378.0,4494600.0,1511966.0
5055825.0,2436911.0,4496907.0,1532951.0
5046137.0,2436878.0,4493734.0,1537420.0
5050725.0,1916817.0,4491225.0,1547846.0
5030136.0,2428212.0,4494600.0,1541769.0
5046077.0,2432201.0,4496907.0,1507264.0
5047850.0,2432187.0,4493734.0,1551844.0
5048782.0,1934475.0,4491225.0,1543089.0
5049644.0,2414859.0,4494600.0,1543956.0
5049654.0,2428662.0,4496907.0,1524243.0
5023994.0,2428659.0,4493734.0,1541908.0
5065634.0,2062790.0,4491225.0,1545019.0
5046106.0,2388567.0,4494600.0,1537145.0
5028393.0,2426444.0,4496907.0,1533674.0
5073569.0,2426444.0,4493734.0,1537577.0
4115983.0,2132187.0,4491225.0,1542859.0
4076999.0,2296272.0,4494600.0,1541575.0
4073433.0,2424791.0,4496907.0,1535547.0
4649194.0,2424793.0,4493734.0,1542448.0
4605681.0,2159330.0,4491225.0,1533054.0
4251891.0,2159327.0,4494600.0,1547771.0
4258202.0,2424779.0,4496907.0,1542098.0
4147613.0,2424780.0,4493734.0,1549019.0
4023508.0,2306198.0,4491225.0,1546668.0
3494495.0,2116599.0,4494600.0,1535919.0
4183191.0,2427566.0,4496907.0,1528049.0
4868029.0,2427570.0,4493734.0,1543496.0
4112066.0,2392701.0,4491225.0,1554567.0
4061560.0,2060218.0,4494600.0,1552643.0
5197683.0,2429364.0,4496907.0,1576144.0
4145579.0,2429369.0,4493734.0,1550711.0
4809458.0,2418131.0,4491225.0,1552696.0
3983972.0,2065760.0,4494600.0,1532345.0
4437453.0,2428246.0,4496907.0,1551883.0
4098931.0,2428258.0,4493734.0,1539746.0
4105152.0,2425041.0,4491225.0,1554952.0
4113128.0,2078263.0,4494600.0,1529681.0
4166319.0,2428362.0,4496907.0,1511031.0
4133537.0,2428384.0,4493734.0,1540670.0
3873123.0,2427273.0,4491225.0,1554514.0
3257465.0,1959747.0,4494600.0,1547911.0
2919284.0,2434135.0,4496907.0,1528528.0
3075621.0,2434208.0,4493734.0,1558740.0
3275159.0,2433768.0,4491225.0,1527556.0
3129012.0,2244232.0,4494600.0,1561864.0
