local,flowsim,ns3,m4
3582711.0,968706.0,1787054.0,572360.0
3627125.0,968605.0,1779801.0,617436.0
3614753.0,248614.0,1780249.0,572209.0
3568554.0,971709.0,1780709.0,572430.0
3550730.0,971920.0,1787054.0,609199.0
3591438.0,971899.0,1779801.0,600174.0
3561351.0,920635.0,1780249.0,573446.0
3588743.0,974758.0,1780709.0,577191.0
3619120.0,975403.0,1787054.0,607614.0
8859108.0,975397.0,1779801.0,615915.0
3626304.0,968028.0,1780249.0,572079.0
3613089.0,968681.0,1780709.0,568881.0
3604142.0,973009.0,1787054.0,573439.0
3596147.0,973032.0,1779801.0,569114.0
3596136.0,971670.0,1780249.0,575259.0
3607609.0,892784.0,1780709.0,580184.0
3642815.0,974217.0,1787054.0,589394.0
3562272.0,974285.0,1779801.0,570524.0
3553376.0,973850.0,1780249.0,573511.0
3541954.0,45761.0,1780709.0,579269.0
3590546.0,972782.0,1787054.0,608683.0
3573855.0,972994.0,1779801.0,569379.0
3589013.0,972871.0,1780249.0,573110.0
3566822.0,907708.0,1780709.0,577120.0
3611155.0,968262.0,1787054.0,606355.0
3584575.0,969065.0,1779801.0,573763.0
3581789.0,969031.0,1780249.0,568589.0
3593582.0,963534.0,1780709.0,572813.0
3563284.0,962442.0,1787054.0,583396.0
3561482.0,967559.0,1779801.0,573987.0
3609412.0,967582.0,1780249.0,568106.0
3583713.0,966659.0,1780709.0,568273.0
3605975.0,908344.0,1787054.0,572876.0
3571159.0,972883.0,1779801.0,568459.0
3590666.0,972964.0,1780249.0,569812.0
3596057.0,972676.0,1780709.0,571427.0
3598982.0,203228.0,1787054.0,582089.0
3594314.0,973733.0,1779801.0,573139.0
3574956.0,973940.0,1780249.0,582257.0
3613158.0,973851.0,1780709.0,574551.0
3580067.0,750165.0,1787054.0,568835.0
3588964.0,974353.0,1779801.0,571949.0
3614913.0,975177.0,1780249.0,581878.0
3595175.0,975146.0,1780709.0,585899.0
3603300.0,956476.0,1787054.0,568115.0
3627336.0,969885.0,1779801.0,570190.0
3626354.0,974224.0,1780249.0,578397.0
3594403.0,974223.0,1780709.0,580192.0
3636123.0,971744.0,1787054.0,584687.0
3592611.0,948243.0,1779801.0,571766.0
3607578.0,972530.0,1780249.0,569344.0
3585397.0,972543.0,1780709.0,577560.0
3617347.0,972065.0,1787054.0,572403.0
3625443.0,591727.0,1779801.0,575135.0
3518129.0,970213.0,1780249.0,568685.0
3808300.0,970269.0,1780709.0,580192.0
3597810.0,970136.0,1787054.0,578149.0
3602880.0,345018.0,1779801.0,572401.0
3588011.0,967801.0,1780249.0,572208.0
3585196.0,968026.0,1780709.0,575167.0
3607458.0,968008.0,1787054.0,569137.0
3608441.0,925573.0,1779801.0,573774.0
3580547.0,968594.0,1780249.0,569698.0
3626364.0,969854.0,1780709.0,574462.0
3560620.0,969910.0,1787054.0,574891.0
3625121.0,964482.0,1779801.0,570963.0
3583614.0,966840.0,1780249.0,575079.0
3659206.0,976367.0,1780709.0,571898.0
3577391.0,976453.0,1787054.0,570288.0
3626375.0,975041.0,1779801.0,569893.0
4105694.0,887869.0,1780249.0,577725.0
3097580.0,975767.0,1780709.0,582448.0
3551733.0,976071.0,1787054.0,571769.0
3606055.0,975650.0,1779801.0,571991.0
3609312.0,44217.0,1780249.0,569082.0
3643026.0,969234.0,1780709.0,569087.0
