local,flowsim,ns3,m4
3543752.0,968702.0,1786538.0,577233.0
3577627.0,968687.0,1775181.0,582970.0
3800119.0,940164.0,1777003.0,579003.0
3578269.0,967781.0,1778365.0,579037.0
3571195.0,971853.0,1786538.0,583047.0
3624516.0,971920.0,1775181.0,576688.0
3639433.0,968642.0,1777003.0,570364.0
3582616.0,948308.0,1778365.0,574546.0
3274744.0,975278.0,1786538.0,575411.0
3369513.0,975407.0,1775181.0,586930.0
3654763.0,974637.0,1777003.0,581666.0
3610429.0,597156.0,1778365.0,581261.0
3561627.0,972581.0,1786538.0,575962.0
3600621.0,973034.0,1775181.0,584378.0
3603205.0,972841.0,1777003.0,581910.0
3638773.0,354075.0,1778365.0,578956.0
3568960.0,972534.0,1786538.0,581075.0
3804958.0,974285.0,1775181.0,554893.0
3606823.0,974207.0,1777003.0,585311.0
3612964.0,920708.0,1778365.0,581011.0
3646809.0,964669.0,1786538.0,578358.0
3621871.0,972990.0,1775181.0,553497.0
3600611.0,972972.0,1777003.0,583511.0
3584660.0,968379.0,1778365.0,577083.0
3574932.0,916760.0,1786538.0,580000.0
3659290.0,969052.0,1775181.0,576177.0
3613127.0,969063.0,1777003.0,579411.0
3625440.0,968263.0,1778365.0,582486.0
3589953.0,417316.0,1786538.0,575806.0
3613157.0,967518.0,1775181.0,583304.0
3606845.0,967586.0,1777003.0,586201.0
3612866.0,967395.0,1778365.0,584992.0
3614830.0,547770.0,1786538.0,582793.0
3588199.0,972727.0,1775181.0,576854.0
3602548.0,972956.0,1777003.0,580290.0
3596184.0,972887.0,1778365.0,579072.0
3607656.0,931221.0,1786538.0,576922.0
3585584.0,973150.0,1775181.0,585591.0
3611524.0,973920.0,1777003.0,582822.0
3613077.0,973911.0,1778365.0,577793.0
3627184.0,969395.0,1786538.0,574951.0
3574924.0,970406.0,1775181.0,570146.0
3613197.0,975111.0,1777003.0,578093.0
3931011.0,975166.0,1778365.0,575855.0
3365307.0,974206.0,1786538.0,577200.0
3601515.0,932450.0,1775181.0,582746.0
3628306.0,974017.0,1777003.0,587259.0
