local,flowsim,ns3,m4
1685531.0,506983.0,1103758.0,358691.0
1092815.0,401859.0,1105334.0,358323.0
1986602.0,505546.0,1106910.0,351168.0
2072806.0,505593.0,1108486.0,356634.0
1908003.0,505576.0,1103758.0,349692.0
1839413.0,28001.0,1105334.0,347739.0
1842029.0,501557.0,1106910.0,351475.0
2499577.0,501734.0,1108486.0,362122.0
1005680.0,501731.0,1103758.0,349556.0
1484479.0,475387.0,1105334.0,350122.0
302956.0,498819.0,1106910.0,353343.0
1982565.0,500039.0,1108486.0,350709.0
232031.0,500051.0,1103758.0,350620.0
2300499.0,497654.0,1105334.0,353378.0
1554923.0,494873.0,1106910.0,352380.0
1727030.0,506775.0,1108486.0,347965.0
1826258.0,506818.0,1103758.0,353425.0
1365954.0,506314.0,1105334.0,361448.0
1118664.0,374191.0,1106910.0,347996.0
2406881.0,507081.0,1108486.0,353467.0
2588155.0,507189.0,1103758.0,349293.0
2522480.0,507039.0,1105334.0,348373.0
2411379.0,57771.0,1106910.0,364941.0
2660523.0,505952.0,1108486.0,348028.0
2393355.0,506336.0,1103758.0,349546.0
2531828.0,506288.0,1105334.0,348496.0
2614625.0,484255.0,1106910.0,347999.0
232652.0,503242.0,1108486.0,353526.0
2291632.0,505020.0,1103758.0,348225.0
1663058.0,505007.0,1105334.0,350498.0
2121599.0,502763.0,1106910.0,364705.0
1797394.0,490932.0,1108486.0,352723.0
1950695.0,502331.0,1103758.0,353165.0
232321.0,502338.0,1105334.0,348174.0
3024724.0,501969.0,1106910.0,353817.0
1734464.0,335259.0,1108486.0,354183.0
2562256.0,503196.0,1103758.0,346509.0
260444.0,503256.0,1105334.0,351414.0
2181713.0,503187.0,1106910.0,346739.0
2442759.0,95681.0,1108486.0,357563.0
231951.0,507501.0,1103758.0,344582.0
2281022.0,507690.0,1105334.0,355860.0
2594798.0,507663.0,1106910.0,356002.0
2491832.0,482496.0,1108486.0,351782.0
2534012.0,504802.0,1103758.0,353999.0
2467045.0,505621.0,1105334.0,362361.0
1551506.0,505620.0,1106910.0,352914.0
1621088.0,503781.0,1108486.0,357520.0
1899778.0,499176.0,1103758.0,361233.0
684540.0,504088.0,1105334.0,348257.0
1803815.0,504107.0,1106910.0,347867.0
1225688.0,503823.0,1108486.0,360151.0
1348842.0,455361.0,1103758.0,359635.0
2370632.0,503587.0,1105334.0,347210.0
772988.0,503653.0,1106910.0,347568.0
1681804.0,503593.0,1108486.0,359270.0
232932.0,30401.0,1103758.0,350967.0
2296942.0,505137.0,1105334.0,349932.0
1194759.0,505392.0,1106910.0,361171.0
1329325.0,505374.0,1108486.0,357506.0
2459270.0,422349.0,1103758.0,347787.0
1771193.0,505552.0,1105334.0,350580.0
1904417.0,506663.0,1106910.0,347637.0
1741407.0,506659.0,1108486.0,360023.0
2552788.0,501199.0,1103758.0,354893.0
2383967.0,498582.0,1105334.0,349607.0
2608694.0,503259.0,1106910.0,356285.0
2497754.0,503260.0,1108486.0,352720.0
619036.0,502502.0,1103758.0,359771.0
1868578.0,461709.0,1105334.0,357478.0
1449402.0,499067.0,1106910.0,354812.0
1273549.0,499090.0,1108486.0,357808.0
2255623.0,498959.0,1103758.0,353217.0
1550584.0,29284.0,1105334.0,359505.0
1734314.0,503903.0,1106910.0,348484.0
1811871.0,503965.0,1108486.0,355184.0
2507973.0,503922.0,1103758.0,356133.0
2443400.0,412507.0,1105334.0,349438.0
2038201.0,507351.0,1106910.0,348871.0
1676113.0,507626.0,1108486.0,351473.0
1237951.0,507615.0,1103758.0,347462.0
2355202.0,501255.0,1105334.0,348769.0
2410809.0,505634.0,1106910.0,347885.0
2528051.0,506680.0,1108486.0,348136.0
2514174.0,506678.0,1103758.0,358311.0
2507402.0,505686.0,1105334.0,349370.0
1546256.0,499005.0,1106910.0,349805.0
1762296.0,505156.0,1108486.0,353586.0
1785541.0,505163.0,1103758.0,355620.0
1965833.0,504936.0,1105334.0,346268.0
2904345.0,418833.0,1106910.0,346838.0
2523993.0,501414.0,1108486.0,356410.0
232611.0,501445.0,1103758.0,353241.0
2294367.0,501381.0,1105334.0,346610.0
602104.0,28001.0,1106910.0,346591.0
1895830.0,503703.0,1108486.0,353983.0
598566.0,503806.0,1103758.0,350753.0
1837359.0,503791.0,1105334.0,353757.0
425027.0,458596.0,1106910.0,345844.0
2017241.0,505615.0,1108486.0,343468.0
2506941.0,506009.0,1103758.0,352557.0
2605098.0,506010.0,1105334.0,349234.0
2692413.0,501146.0,1106910.0,347059.0
2495027.0,503942.0,1108486.0,355507.0
633273.0,505965.0,1103758.0,356022.0
1801461.0,505981.0,1105334.0,347778.0
681855.0,505148.0,1106910.0,359488.0
