local,flowsim,ns3,m4
114617.0,4802.0,12588.0,26098.0
86622.0,4802.0,12588.0,24692.0
200009.0,4802.0,12588.0,24692.0
398265.0,4802.0,12588.0,24692.0
341988.0,4802.0,12588.0,24692.0
84318.0,4802.0,12588.0,24692.0
85671.0,4802.0,12588.0,24692.0
84951.0,4802.0,12588.0,24692.0
328934.0,4802.0,12588.0,24692.0
85762.0,4810.0,12588.0,24692.0
82604.0,4816.0,12588.0,24806.0
86122.0,4813.0,12588.0,29391.0
4198.0,4805.0,12588.0,25041.0
82937.0,4802.0,12588.0,26701.0
302464.0,4802.0,12588.0,27450.0
86142.0,4802.0,12588.0,27173.0
83987.0,4802.0,12588.0,26121.0
84599.0,4802.0,12588.0,26670.0
82696.0,4802.0,12588.0,26449.0
408486.0,4805.0,12588.0,26270.0
306312.0,4813.0,12588.0,26348.0
164973.0,4805.0,11708.0,25995.0
82836.0,4802.0,11708.0,26157.0
83278.0,4802.0,11708.0,26545.0
85290.0,4802.0,11708.0,26907.0
86123.0,4802.0,12405.0,28182.0
85972.0,4802.0,12405.0,24692.0
296773.0,4802.0,12405.0,24692.0
336778.0,4807.0,12405.0,24692.0
838591.0,4814.0,12405.0,24692.0
176814.0,4806.0,12405.0,28956.0
339163.0,4802.0,12405.0,26843.0
86483.0,4802.0,12405.0,27570.0
83969.0,4802.0,12405.0,27669.0
84980.0,4802.0,12405.0,27483.0
396653.0,4802.0,12405.0,27287.0
83618.0,4805.0,12405.0,26691.0
86884.0,4805.0,12405.0,27081.0
84781.0,4805.0,12405.0,25505.0
85803.0,4821.0,12405.0,26596.0
87215.0,4821.0,12405.0,26163.0
85200.0,4821.0,12405.0,26124.0
396743.0,4805.0,12405.0,26149.0
269351.0,4802.0,12405.0,26308.0
84550.0,4802.0,12405.0,26290.0
116692.0,4802.0,12405.0,27217.0
364842.0,4802.0,12405.0,27555.0
336919.0,4802.0,12405.0,24692.0
87114.0,4802.0,12405.0,25523.0
308365.0,4802.0,12405.0,25927.0
190040.0,4802.0,12405.0,24897.0
387003.0,4802.0,12405.0,24692.0
117262.0,4802.0,12405.0,24946.0
85000.0,4802.0,12405.0,29154.0
400861.0,4802.0,12405.0,24916.0
380281.0,4804.0,12405.0,24933.0
88847.0,4802.0,12405.0,24692.0
84661.0,4802.0,12405.0,24692.0
85431.0,4802.0,12405.0,24692.0
82325.0,4802.0,12411.0,24994.0
83497.0,4802.0,10609.0,24692.0
84130.0,4802.0,10115.0,24692.0
87275.0,4802.0,10416.0,24692.0
85230.0,4804.0,10117.0,24692.0
268669.0,4802.0,10087.0,27504.0
83548.0,4802.0,9500.0,24692.0
85101.0,4802.0,11292.0,24692.0
86313.0,4802.0,11696.0,25605.0
374610.0,4802.0,12403.0,25143.0
83948.0,4802.0,12588.0,24692.0
83998.0,4802.0,12588.0,24692.0
280040.0,4806.0,12588.0,24692.0
86773.0,4802.0,12588.0,24692.0
84118.0,4802.0,12588.0,24692.0
471595.0,4802.0,12588.0,24692.0
84278.0,4802.0,12588.0,24692.0
4968.0,4802.0,12588.0,24692.0
88126.0,4802.0,12588.0,24692.0
206261.0,4805.0,12588.0,24692.0
88647.0,4805.0,12588.0,24692.0
86805.0,4821.0,12588.0,24692.0
90000.0,4821.0,12588.0,24692.0
85110.0,4821.0,12588.0,27689.0
374300.0,4802.0,12588.0,25782.0
341087.0,4802.0,12588.0,24692.0
222502.0,4802.0,12588.0,28672.0
86181.0,4802.0,12588.0,24692.0
213724.0,4802.0,12588.0,24692.0
84639.0,4802.0,12588.0,25791.0
289359.0,4802.0,12588.0,24692.0
84088.0,4802.0,12588.0,24692.0
306000.0,4802.0,12588.0,24692.0
312091.0,4802.0,12588.0,24692.0
85691.0,4802.0,12588.0,24692.0
83477.0,4802.0,12588.0,24692.0
82565.0,4802.0,12588.0,24692.0
83086.0,4804.0,12588.0,24692.0
87115.0,4802.0,12588.0,24692.0
85522.0,4802.0,12588.0,24692.0
84429.0,4802.0,12588.0,27595.0
85130.0,4802.0,11708.0,29341.0
313715.0,4802.0,11708.0,24692.0
85651.0,4802.0,11708.0,25755.0
82766.0,4802.0,12405.0,25764.0
85491.0,4804.0,12405.0,24692.0
314678.0,4802.0,12405.0,24692.0
87845.0,4802.0,12405.0,24692.0
249995.0,4802.0,12405.0,24692.0
84517.0,4802.0,12405.0,24692.0
336106.0,4802.0,12405.0,24692.0
252258.0,4802.0,12405.0,24692.0
85050.0,4802.0,12405.0,24692.0
86832.0,4806.0,12405.0,28993.0
157366.0,4802.0,12405.0,24692.0
83518.0,4802.0,12405.0,24692.0
86141.0,4802.0,12405.0,24692.0
322570.0,4802.0,12405.0,24692.0
86202.0,4802.0,12405.0,28757.0
348721.0,4802.0,12405.0,24692.0
85910.0,4805.0,12405.0,24692.0
234805.0,4805.0,12405.0,24692.0
325616.0,4821.0,12405.0,24692.0
84838.0,4821.0,12405.0,28749.0
396872.0,4821.0,12405.0,24692.0
85861.0,4805.0,12405.0,24692.0
460984.0,4802.0,12405.0,24692.0
83855.0,4802.0,12405.0,24692.0
84406.0,4802.0,12405.0,26994.0
86683.0,4802.0,12405.0,24692.0
84249.0,4802.0,12405.0,24692.0
83848.0,4802.0,12405.0,24692.0
271434.0,4802.0,12405.0,24799.0
84899.0,4802.0,12405.0,24692.0
85430.0,4802.0,12405.0,27548.0
86433.0,4802.0,12405.0,24692.0
229926.0,4802.0,12405.0,24692.0
88225.0,4802.0,12411.0,25791.0
