local,flowsim,ns3,m4
94069.0,4802.0,17216.0,24692.0
86434.0,4802.0,25393.0,24692.0
86044.0,4802.0,25056.0,24692.0
85823.0,4802.0,24045.0,24692.0
92396.0,4802.0,17216.0,24692.0
85923.0,4802.0,25393.0,24692.0
89590.0,4802.0,25056.0,24692.0
88168.0,4802.0,24045.0,24692.0
90912.0,4802.0,17216.0,24692.0
85703.0,4802.0,25393.0,24692.0
90281.0,4802.0,25056.0,24692.0
91393.0,4802.0,24045.0,24692.0
89420.0,4802.0,17216.0,24692.0
90863.0,4809.0,25393.0,24692.0
89379.0,4802.0,25056.0,24692.0
97335.0,4802.0,24045.0,24692.0
93356.0,4802.0,17216.0,24692.0
88247.0,4802.0,25393.0,24692.0
85583.0,4802.0,25056.0,24692.0
88549.0,4802.0,24045.0,24692.0
86585.0,4802.0,17216.0,24692.0
89611.0,4802.0,25393.0,24692.0
90953.0,4802.0,25056.0,24692.0
92366.0,4802.0,24045.0,24692.0
88397.0,4802.0,17216.0,24692.0
90611.0,4802.0,25393.0,24692.0
89631.0,4802.0,25056.0,24692.0
89350.0,4802.0,24045.0,24692.0
84070.0,4802.0,17216.0,24692.0
87366.0,4802.0,25393.0,24692.0
89160.0,4805.0,25056.0,24692.0
88399.0,4802.0,24045.0,24692.0
87836.0,4802.0,17216.0,24692.0
90832.0,4802.0,25393.0,24692.0
90591.0,4899.0,25056.0,24692.0
93127.0,4802.0,24045.0,24692.0
86886.0,4802.0,17216.0,24692.0
87847.0,4802.0,25393.0,24692.0
88158.0,4802.0,25056.0,24692.0
87325.0,4802.0,24045.0,24692.0
88489.0,4802.0,17216.0,24692.0
88447.0,4802.0,25393.0,24692.0
90151.0,4802.0,25056.0,24692.0
89670.0,4802.0,24045.0,24692.0
91554.0,4802.0,17216.0,24692.0
88207.0,4802.0,25393.0,24692.0
87997.0,4802.0,25056.0,24692.0
87637.0,4802.0,24045.0,24692.0
90721.0,4802.0,17216.0,24692.0
90462.0,4802.0,25393.0,24692.0
86795.0,4802.0,25056.0,24692.0
90150.0,4899.0,24045.0,24692.0
87766.0,4802.0,17216.0,24692.0
86093.0,4802.0,25393.0,24692.0
86233.0,4802.0,25056.0,24692.0
94569.0,4802.0,24045.0,24692.0
88337.0,4802.0,17216.0,24692.0
86114.0,4802.0,25393.0,24692.0
88769.0,4802.0,25056.0,24692.0
87425.0,4802.0,24045.0,24692.0
90602.0,4802.0,17216.0,24692.0
87747.0,4802.0,25393.0,24692.0
91324.0,4802.0,25056.0,24692.0
92816.0,4802.0,24045.0,24692.0
89399.0,4805.0,17216.0,24692.0
90531.0,4802.0,25393.0,24692.0
90712.0,4802.0,25056.0,24692.0
87386.0,4802.0,24045.0,24692.0
88649.0,4802.0,17216.0,24692.0
87807.0,4802.0,25393.0,24692.0
85663.0,4802.0,25056.0,24692.0
1884.0,4802.0,24045.0,24692.0
92506.0,4802.0,17216.0,24692.0
88828.0,4802.0,25393.0,24692.0
89230.0,4802.0,25056.0,24692.0
92115.0,4802.0,24045.0,24692.0
88668.0,4802.0,17216.0,24692.0
87326.0,4809.0,25393.0,24692.0
88859.0,4802.0,25056.0,24692.0
89589.0,4802.0,24045.0,24692.0
88217.0,4802.0,17216.0,24692.0
87857.0,4805.0,25393.0,24692.0
87706.0,4802.0,25056.0,24692.0
88418.0,4802.0,24045.0,24692.0
91402.0,4802.0,17216.0,24692.0
89199.0,4899.0,25393.0,24692.0
89429.0,4802.0,25056.0,24692.0
94881.0,4802.0,24045.0,24692.0
92235.0,4802.0,17216.0,24692.0
94759.0,4805.0,25393.0,24692.0
91384.0,4802.0,25056.0,24692.0
93537.0,4802.0,24045.0,24692.0
91884.0,4802.0,17216.0,24692.0
85762.0,4802.0,25393.0,24692.0
85582.0,4802.0,25056.0,24692.0
86575.0,4802.0,24045.0,24692.0
90140.0,4802.0,17216.0,24692.0
91694.0,4802.0,25393.0,24692.0
