local,flowsim,ns3,m4
88888.0,4802.0,17826.0,26521.0
86724.0,4802.0,16044.0,24692.0
91272.0,4802.0,17826.0,24692.0
87004.0,4802.0,16044.0,24692.0
90010.0,4802.0,17826.0,24692.0
86913.0,4802.0,16044.0,24692.0
273478.0,4802.0,17826.0,25926.0
91262.0,4802.0,16044.0,24692.0
6000.0,4802.0,17826.0,24692.0
315257.0,4802.0,16044.0,24692.0
91402.0,4802.0,17826.0,24692.0
89989.0,4802.0,16044.0,24692.0
89268.0,4802.0,17826.0,24692.0
322391.0,4802.0,16044.0,24692.0
89879.0,4805.0,17826.0,27779.0
86563.0,4802.0,16044.0,24692.0
90039.0,4805.0,17826.0,24692.0
89259.0,4802.0,16044.0,24692.0
89519.0,4850.0,17826.0,24692.0
273167.0,4802.0,16044.0,24692.0
280152.0,4850.0,17826.0,27809.0
297856.0,4802.0,16044.0,24692.0
88887.0,4809.0,17826.0,24692.0
88036.0,4802.0,16044.0,24692.0
91653.0,4802.0,17826.0,24692.0
88587.0,4802.0,16044.0,24692.0
179210.0,4802.0,17826.0,24692.0
87004.0,4802.0,16044.0,24692.0
89088.0,4802.0,17826.0,24692.0
86753.0,4802.0,16044.0,24692.0
87574.0,4802.0,17826.0,24692.0
91743.0,4802.0,16044.0,24692.0
270963.0,4802.0,15761.0,24692.0
85040.0,4802.0,13979.0,24692.0
90160.0,4802.0,17529.0,24692.0
310728.0,4802.0,15747.0,24692.0
89849.0,4802.0,17529.0,26999.0
88357.0,4805.0,15747.0,24692.0
88638.0,4802.0,15130.0,26800.0
89019.0,4850.0,13354.0,24692.0
90731.0,4802.0,12423.0,24692.0
88486.0,4850.0,12089.0,24692.0
90270.0,4802.0,12089.0,24692.0
263800.0,4813.0,12089.0,24692.0
88727.0,4802.0,14944.0,24692.0
87805.0,4802.0,13162.0,24692.0
87485.0,4802.0,17844.0,24692.0
89369.0,4802.0,16062.0,24692.0
91022.0,4802.0,17826.0,24692.0
88076.0,4802.0,16044.0,24692.0
94007.0,4802.0,17826.0,24692.0
241277.0,4802.0,16044.0,24692.0
91973.0,4802.0,17826.0,24692.0
90771.0,4802.0,16044.0,24692.0
92875.0,4802.0,17826.0,24692.0
88227.0,4802.0,16044.0,24692.0
253029.0,4805.0,17826.0,24692.0
87685.0,4802.0,16044.0,24692.0
93657.0,4850.0,17826.0,24692.0
87143.0,4802.0,16044.0,24692.0
90190.0,4850.0,17826.0,24692.0
261977.0,4802.0,16044.0,24692.0
89960.0,4802.0,17826.0,24692.0
88789.0,4802.0,16044.0,24692.0
92565.0,4802.0,17826.0,24692.0
272657.0,4802.0,16044.0,24692.0
89297.0,4802.0,17826.0,24692.0
90451.0,4802.0,16044.0,24692.0
194277.0,4802.0,17826.0,24692.0
90231.0,4802.0,16044.0,24904.0
91623.0,4802.0,17826.0,24692.0
90240.0,4802.0,16044.0,24692.0
570.0,4802.0,17826.0,24692.0
91262.0,4802.0,16044.0,27028.0
273759.0,4802.0,17826.0,24692.0
247710.0,4809.0,16044.0,24692.0
92104.0,4802.0,17826.0,24692.0
187075.0,4809.0,16044.0,24692.0
90061.0,4802.0,17826.0,24692.0
86663.0,4850.0,16044.0,25993.0
90050.0,4802.0,17826.0,24692.0
86884.0,4850.0,16044.0,24913.0
242029.0,4802.0,17826.0,24692.0
90901.0,4802.0,16044.0,25733.0
90771.0,4802.0,17826.0,24692.0
