RDMA MTP: Optimizing for 256 threads
[client rdma_recv] t=4781449720 ns reqId=6000038 size=102408B client_node_id=6
[server req_recv] t=4781449860 ns reqId=9000039 size=17B client_node_id=9
[client req_send] t=4781452220 ns reqId=6000040 size=17B client_node_id=6
[client rdma_recv] t=4781452532 ns reqId=8000038 size=102408B client_node_id=8
[server req_recv] t=4781452720 ns reqId=11000039 size=17B client_node_id=11
[client req_send] t=4781455032 ns reqId=8000040 size=17B client_node_id=8
[client rdma_recv] t=4781455296 ns reqId=10000038 size=102408B client_node_id=10
[server req_recv] t=4781455532 ns reqId=6000040 size=17B client_node_id=6
[client req_send] t=4781457796 ns reqId=10000040 size=17B client_node_id=10
[client rdma_recv] t=4781458060 ns reqId=7000038 size=102408B client_node_id=7
[server req_recv] t=4781458344 ns reqId=8000040 size=17B client_node_id=8
[client req_send] t=4781460560 ns reqId=7000040 size=17B client_node_id=7
[client rdma_recv] t=4781460824 ns reqId=9000038 size=102408B client_node_id=9
[server req_recv] t=4781461108 ns reqId=10000040 size=17B client_node_id=10
[client req_send] t=4781463324 ns reqId=9000040 size=17B client_node_id=9
[client rdma_recv] t=4781463636 ns reqId=11000038 size=102408B client_node_id=11
[server req_recv] t=4781463872 ns reqId=7000040 size=17B client_node_id=7
[client req_send] t=4781466136 ns reqId=11000040 size=17B client_node_id=11
[server req_recv] t=4781466636 ns reqId=9000040 size=17B client_node_id=9
[server req_recv] t=4781469448 ns reqId=11000040 size=17B client_node_id=11
[server resp_send] t=5009230890 ns reqId=4000039 size=41B client_node_id=4
[client resp_recv] t=5009232032 ns reqId=4000039 size=41B client_node_id=4
[client hand_send] t=5009232032 ns reqId=4000039 size=10B client_node_id=4
[server hand_recv] t=5009233174 ns reqId=4000039 size=10B client_node_id=4
[server resp_send] t=5009233654 ns reqId=4000040 size=41B client_node_id=4
[client resp_recv] t=5009234796 ns reqId=4000040 size=41B client_node_id=4
[client hand_send] t=5009234796 ns reqId=4000040 size=10B client_node_id=4
[server hand_recv] t=5009235938 ns reqId=4000040 size=10B client_node_id=4
[server rdma_send] t=5009383174 ns reqId=4000039 size=102408B client_node_id=4
[server rdma_send] t=5009385938 ns reqId=4000040 size=102408B client_node_id=4
[client rdma_recv] t=5009553412 ns reqId=4000039 size=102408B client_node_id=4
[client req_send] t=5009555912 ns reqId=4000041 size=17B client_node_id=4
[client rdma_recv] t=5009556176 ns reqId=4000040 size=102408B client_node_id=4
[server req_recv] t=5009557016 ns reqId=4000041 size=17B client_node_id=4
[client req_send] t=5009558676 ns reqId=4000042 size=17B client_node_id=4
[server req_recv] t=5009559780 ns reqId=4000042 size=17B client_node_id=4
[server resp_send] t=5011153642 ns reqId=1000039 size=41B client_node_id=1
[client resp_recv] t=5011155926 ns reqId=1000039 size=41B client_node_id=1
[client hand_send] t=5011155926 ns reqId=1000039 size=10B client_node_id=1
[server hand_recv] t=5011158164 ns reqId=1000039 size=10B client_node_id=1
[server resp_send] t=5011160880 ns reqId=2000039 size=41B client_node_id=2
[client resp_recv] t=5011163164 ns reqId=2000039 size=41B client_node_id=2
[client hand_send] t=5011163164 ns reqId=2000039 size=10B client_node_id=2
[server hand_recv] t=5011165402 ns reqId=2000039 size=10B client_node_id=2
[server rdma_send] t=5011308164 ns reqId=1000039 size=102408B client_node_id=1
[server rdma_send] t=5011315402 ns reqId=2000039 size=102408B client_node_id=2
[client rdma_recv] t=5011486640 ns reqId=1000039 size=102408B client_node_id=1
[client req_send] t=5011489140 ns reqId=1000041 size=17B client_node_id=1
[server req_recv] t=5011491348 ns reqId=1000041 size=17B client_node_id=1
[client rdma_recv] t=5011493878 ns reqId=2000039 size=102408B client_node_id=2
[client req_send] t=5011496378 ns reqId=2000041 size=17B client_node_id=2
[server req_recv] t=5011498586 ns reqId=2000041 size=17B client_node_id=2
[server resp_send] t=5031414492 ns reqId=5000039 size=41B client_node_id=5
[client resp_recv] t=5031416776 ns reqId=5000039 size=41B client_node_id=5
[client hand_send] t=5031416776 ns reqId=5000039 size=10B client_node_id=5
[server resp_send] t=5031417256 ns reqId=3000039 size=41B client_node_id=3
[server hand_recv] t=5031419014 ns reqId=5000039 size=10B client_node_id=5
[client resp_recv] t=5031419540 ns reqId=3000039 size=41B client_node_id=3
[client hand_send] t=5031419540 ns reqId=3000039 size=10B client_node_id=3
[server resp_send] t=5031420020 ns reqId=1000040 size=41B client_node_id=1
[server hand_recv] t=5031421778 ns reqId=3000039 size=10B client_node_id=3
[client resp_recv] t=5031422304 ns reqId=1000040 size=41B client_node_id=1
[client hand_send] t=5031422304 ns reqId=1000040 size=10B client_node_id=1
[server resp_send] t=5031422784 ns reqId=2000040 size=41B client_node_id=2
[server hand_recv] t=5031424542 ns reqId=1000040 size=10B client_node_id=1
[client resp_recv] t=5031425068 ns reqId=2000040 size=41B client_node_id=2
[client hand_send] t=5031425068 ns reqId=2000040 size=10B client_node_id=2
[server resp_send] t=5031425548 ns reqId=5000040 size=41B client_node_id=5
[server hand_recv] t=5031427306 ns reqId=2000040 size=10B client_node_id=2
[client resp_recv] t=5031427832 ns reqId=5000040 size=41B client_node_id=5
[client hand_send] t=5031427832 ns reqId=5000040 size=10B client_node_id=5
[server resp_send] t=5031428312 ns reqId=3000040 size=41B client_node_id=3
[server hand_recv] t=5031430070 ns reqId=5000040 size=10B client_node_id=5
[client resp_recv] t=5031430596 ns reqId=3000040 size=41B client_node_id=3
[client hand_send] t=5031430596 ns reqId=3000040 size=10B client_node_id=3
[server hand_recv] t=5031432834 ns reqId=3000040 size=10B client_node_id=3
[server resp_send] t=5031438708 ns reqId=6000039 size=41B client_node_id=6
[server resp_send] t=5031441472 ns reqId=8000039 size=41B client_node_id=8
[client resp_recv] t=5031442134 ns reqId=6000039 size=41B client_node_id=6
[client hand_send] t=5031442134 ns reqId=6000039 size=10B client_node_id=6
[server resp_send] t=5031444236 ns reqId=10000039 size=41B client_node_id=10
[client resp_recv] t=5031444898 ns reqId=8000039 size=41B client_node_id=8
[client hand_send] t=5031444898 ns reqId=8000039 size=10B client_node_id=8
[server hand_recv] t=5031445468 ns reqId=6000039 size=10B client_node_id=6
[server resp_send] t=5031447048 ns reqId=7000039 size=41B client_node_id=7
[client resp_recv] t=5031447662 ns reqId=10000039 size=41B client_node_id=10
[client hand_send] t=5031447662 ns reqId=10000039 size=10B client_node_id=10
[server hand_recv] t=5031448232 ns reqId=8000039 size=10B client_node_id=8
[server resp_send] t=5031449860 ns reqId=9000039 size=41B client_node_id=9
[client resp_recv] t=5031450474 ns reqId=7000039 size=41B client_node_id=7
[client hand_send] t=5031450474 ns reqId=7000039 size=10B client_node_id=7
[server hand_recv] t=5031450996 ns reqId=10000039 size=10B client_node_id=10
[server resp_send] t=5031452720 ns reqId=11000039 size=41B client_node_id=11
[client resp_recv] t=5031453286 ns reqId=9000039 size=41B client_node_id=9
[client hand_send] t=5031453286 ns reqId=9000039 size=10B client_node_id=9
[server hand_recv] t=5031453808 ns reqId=7000039 size=10B client_node_id=7
[server resp_send] t=5031455532 ns reqId=6000040 size=41B client_node_id=6
[client resp_recv] t=5031456146 ns reqId=11000039 size=41B client_node_id=11
[client hand_send] t=5031456146 ns reqId=11000039 size=10B client_node_id=11
[server hand_recv] t=5031456620 ns reqId=9000039 size=10B client_node_id=9
[server resp_send] t=5031458344 ns reqId=8000040 size=41B client_node_id=8
[client resp_recv] t=5031458958 ns reqId=6000040 size=41B client_node_id=6
[client hand_send] t=5031458958 ns reqId=6000040 size=10B client_node_id=6
[server hand_recv] t=5031459480 ns reqId=11000039 size=10B client_node_id=11
[server resp_send] t=5031461108 ns reqId=10000040 size=41B client_node_id=10
[client resp_recv] t=5031461770 ns reqId=8000040 size=41B client_node_id=8
[client hand_send] t=5031461770 ns reqId=8000040 size=10B client_node_id=8
[server hand_recv] t=5031462292 ns reqId=6000040 size=10B client_node_id=6
[server resp_send] t=5031463872 ns reqId=7000040 size=41B client_node_id=7
[client resp_recv] t=5031464534 ns reqId=10000040 size=41B client_node_id=10
[client hand_send] t=5031464534 ns reqId=10000040 size=10B client_node_id=10
[server hand_recv] t=5031465104 ns reqId=8000040 size=10B client_node_id=8
[server resp_send] t=5031466636 ns reqId=9000040 size=41B client_node_id=9
[client resp_recv] t=5031467298 ns reqId=7000040 size=41B client_node_id=7
[client hand_send] t=5031467298 ns reqId=7000040 size=10B client_node_id=7
[server hand_recv] t=5031467868 ns reqId=10000040 size=10B client_node_id=10
[server resp_send] t=5031469448 ns reqId=11000040 size=41B client_node_id=11
[client resp_recv] t=5031470062 ns reqId=9000040 size=41B client_node_id=9
[client hand_send] t=5031470062 ns reqId=9000040 size=10B client_node_id=9
[server hand_recv] t=5031470632 ns reqId=7000040 size=10B client_node_id=7
[client resp_recv] t=5031472874 ns reqId=11000040 size=41B client_node_id=11
[client hand_send] t=5031472874 ns reqId=11000040 size=10B client_node_id=11
[server hand_recv] t=5031473396 ns reqId=9000040 size=10B client_node_id=9
[server hand_recv] t=5031476208 ns reqId=11000040 size=10B client_node_id=11
[server rdma_send] t=5031569014 ns reqId=5000039 size=102408B client_node_id=5
[server rdma_send] t=5031571778 ns reqId=3000039 size=102408B client_node_id=3
[server rdma_send] t=5031574542 ns reqId=1000040 size=102408B client_node_id=1
[server rdma_send] t=5031577306 ns reqId=2000040 size=102408B client_node_id=2
[server rdma_send] t=5031580070 ns reqId=5000040 size=102408B client_node_id=5
[server rdma_send] t=5031582834 ns reqId=3000040 size=102408B client_node_id=3
[server rdma_send] t=5031595468 ns reqId=6000039 size=102408B client_node_id=6
[server rdma_send] t=5031598232 ns reqId=8000039 size=102408B client_node_id=8
[server rdma_send] t=5031600996 ns reqId=10000039 size=102408B client_node_id=10
[server rdma_send] t=5031603808 ns reqId=7000039 size=102408B client_node_id=7
[server rdma_send] t=5031606620 ns reqId=9000039 size=102408B client_node_id=9
[server rdma_send] t=5031609480 ns reqId=11000039 size=102408B client_node_id=11
[server rdma_send] t=5031612292 ns reqId=6000040 size=102408B client_node_id=6
[server rdma_send] t=5031615104 ns reqId=8000040 size=102408B client_node_id=8
[server rdma_send] t=5031617868 ns reqId=10000040 size=102408B client_node_id=10
[server rdma_send] t=5031620632 ns reqId=7000040 size=102408B client_node_id=7
[server rdma_send] t=5031623396 ns reqId=9000040 size=102408B client_node_id=9
[server rdma_send] t=5031626208 ns reqId=11000040 size=102408B client_node_id=11
[client rdma_recv] t=5033019668 ns reqId=5000039 size=102408B client_node_id=5
[client req_send] t=5033022168 ns reqId=5000041 size=17B client_node_id=5
[client rdma_recv] t=5033022432 ns reqId=3000039 size=102408B client_node_id=3
[server req_recv] t=5033024376 ns reqId=5000041 size=17B client_node_id=5
[client req_send] t=5033024932 ns reqId=3000041 size=17B client_node_id=3
[client rdma_recv] t=5033025196 ns reqId=1000040 size=102408B client_node_id=1
[server req_recv] t=5033027140 ns reqId=3000041 size=17B client_node_id=3
[client req_send] t=5033027696 ns reqId=1000042 size=17B client_node_id=1
[client rdma_recv] t=5033027960 ns reqId=2000040 size=102408B client_node_id=2
[server req_recv] t=5033029904 ns reqId=1000042 size=17B client_node_id=1
[client req_send] t=5033030460 ns reqId=2000042 size=17B client_node_id=2
[client rdma_recv] t=5033030724 ns reqId=5000040 size=102408B client_node_id=5
[server req_recv] t=5033032668 ns reqId=2000042 size=17B client_node_id=2
[client req_send] t=5033033224 ns reqId=5000042 size=17B client_node_id=5
[client rdma_recv] t=5033033488 ns reqId=3000040 size=102408B client_node_id=3
[server req_recv] t=5033035432 ns reqId=5000042 size=17B client_node_id=5
[client req_send] t=5033035988 ns reqId=3000042 size=17B client_node_id=3
[server req_recv] t=5033038196 ns reqId=3000042 size=17B client_node_id=3
[client rdma_recv] t=5033042780 ns reqId=6000039 size=102408B client_node_id=6
[client req_send] t=5033045280 ns reqId=6000041 size=17B client_node_id=6
[client rdma_recv] t=5033045544 ns reqId=8000039 size=102408B client_node_id=8
[client req_send] t=5033048044 ns reqId=8000041 size=17B client_node_id=8
[client rdma_recv] t=5033048308 ns reqId=10000039 size=102408B client_node_id=10
[server req_recv] t=5033048592 ns reqId=6000041 size=17B client_node_id=6
[client req_send] t=5033050808 ns reqId=10000041 size=17B client_node_id=10
[client rdma_recv] t=5033051120 ns reqId=7000039 size=102408B client_node_id=7
[server req_recv] t=5033051356 ns reqId=8000041 size=17B client_node_id=8
[client req_send] t=5033053620 ns reqId=7000041 size=17B client_node_id=7
[client rdma_recv] t=5033053932 ns reqId=9000039 size=102408B client_node_id=9
[server req_recv] t=5033054120 ns reqId=10000041 size=17B client_node_id=10
[client req_send] t=5033056432 ns reqId=9000041 size=17B client_node_id=9
[client rdma_recv] t=5033056792 ns reqId=11000039 size=102408B client_node_id=11
[server req_recv] t=5033056932 ns reqId=7000041 size=17B client_node_id=7
[client req_send] t=5033059292 ns reqId=11000041 size=17B client_node_id=11
[client rdma_recv] t=5033059604 ns reqId=6000040 size=102408B client_node_id=6
[server req_recv] t=5033059744 ns reqId=9000041 size=17B client_node_id=9
[client req_send] t=5033062104 ns reqId=6000042 size=17B client_node_id=6
[client rdma_recv] t=5033062416 ns reqId=8000040 size=102408B client_node_id=8
[server req_recv] t=5033062604 ns reqId=11000041 size=17B client_node_id=11
[client req_send] t=5033064916 ns reqId=8000042 size=17B client_node_id=8
[client rdma_recv] t=5033065180 ns reqId=10000040 size=102408B client_node_id=10
[server req_recv] t=5033065416 ns reqId=6000042 size=17B client_node_id=6
[client req_send] t=5033067680 ns reqId=10000042 size=17B client_node_id=10
[client rdma_recv] t=5033067944 ns reqId=7000040 size=102408B client_node_id=7
[server req_recv] t=5033068228 ns reqId=8000042 size=17B client_node_id=8
[client req_send] t=5033070444 ns reqId=7000042 size=17B client_node_id=7
[client rdma_recv] t=5033070708 ns reqId=9000040 size=102408B client_node_id=9
[server req_recv] t=5033070992 ns reqId=10000042 size=17B client_node_id=10
[client req_send] t=5033073208 ns reqId=9000042 size=17B client_node_id=9
[client rdma_recv] t=5033073520 ns reqId=11000040 size=102408B client_node_id=11
[server req_recv] t=5033073756 ns reqId=7000042 size=17B client_node_id=7
[client req_send] t=5033076020 ns reqId=11000042 size=17B client_node_id=11
[server req_recv] t=5033076520 ns reqId=9000042 size=17B client_node_id=9
[server req_recv] t=5033079332 ns reqId=11000042 size=17B client_node_id=11
[server resp_send] t=5259557016 ns reqId=4000041 size=41B client_node_id=4
[client resp_recv] t=5259558158 ns reqId=4000041 size=41B client_node_id=4
[client hand_send] t=5259558158 ns reqId=4000041 size=10B client_node_id=4
[server hand_recv] t=5259559300 ns reqId=4000041 size=10B client_node_id=4
[server resp_send] t=5259559780 ns reqId=4000042 size=41B client_node_id=4
[client resp_recv] t=5259560922 ns reqId=4000042 size=41B client_node_id=4
[client hand_send] t=5259560922 ns reqId=4000042 size=10B client_node_id=4
[server hand_recv] t=5259562064 ns reqId=4000042 size=10B client_node_id=4
[server rdma_send] t=5259709300 ns reqId=4000041 size=102408B client_node_id=4
[server rdma_send] t=5259712064 ns reqId=4000042 size=102408B client_node_id=4
[client rdma_recv] t=5259879538 ns reqId=4000041 size=102408B client_node_id=4
[client req_send] t=5259882038 ns reqId=4000043 size=17B client_node_id=4
[client rdma_recv] t=5259882302 ns reqId=4000042 size=102408B client_node_id=4
[server req_recv] t=5259883142 ns reqId=4000043 size=17B client_node_id=4
[client req_send] t=5259884802 ns reqId=4000044 size=17B client_node_id=4
[server req_recv] t=5259885906 ns reqId=4000044 size=17B client_node_id=4
[server resp_send] t=5261491348 ns reqId=1000041 size=41B client_node_id=1
[client resp_recv] t=5261493632 ns reqId=1000041 size=41B client_node_id=1
[client hand_send] t=5261493632 ns reqId=1000041 size=10B client_node_id=1
[server hand_recv] t=5261495870 ns reqId=1000041 size=10B client_node_id=1
[server resp_send] t=5261498586 ns reqId=2000041 size=41B client_node_id=2
[client resp_recv] t=5261500870 ns reqId=2000041 size=41B client_node_id=2
[client hand_send] t=5261500870 ns reqId=2000041 size=10B client_node_id=2
[server hand_recv] t=5261503108 ns reqId=2000041 size=10B client_node_id=2
[server rdma_send] t=5261645870 ns reqId=1000041 size=102408B client_node_id=1
[server rdma_send] t=5261653108 ns reqId=2000041 size=102408B client_node_id=2
[client rdma_recv] t=5261824346 ns reqId=1000041 size=102408B client_node_id=1
[client req_send] t=5261826846 ns reqId=1000043 size=17B client_node_id=1
[server req_recv] t=5261829054 ns reqId=1000043 size=17B client_node_id=1
[client rdma_recv] t=5261831584 ns reqId=2000041 size=102408B client_node_id=2
[client req_send] t=5261834084 ns reqId=2000043 size=17B client_node_id=2
[server req_recv] t=5261836292 ns reqId=2000043 size=17B client_node_id=2
[server resp_send] t=5283024376 ns reqId=5000041 size=41B client_node_id=5
[client resp_recv] t=5283026660 ns reqId=5000041 size=41B client_node_id=5
[client hand_send] t=5283026660 ns reqId=5000041 size=10B client_node_id=5
[server resp_send] t=5283027140 ns reqId=3000041 size=41B client_node_id=3
[server hand_recv] t=5283028898 ns reqId=5000041 size=10B client_node_id=5
[client resp_recv] t=5283029424 ns reqId=3000041 size=41B client_node_id=3
[client hand_send] t=5283029424 ns reqId=3000041 size=10B client_node_id=3
[server resp_send] t=5283029904 ns reqId=1000042 size=41B client_node_id=1
[server hand_recv] t=5283031662 ns reqId=3000041 size=10B client_node_id=3
[client resp_recv] t=5283032188 ns reqId=1000042 size=41B client_node_id=1
[client hand_send] t=5283032188 ns reqId=1000042 size=10B client_node_id=1
[server resp_send] t=5283032668 ns reqId=2000042 size=41B client_node_id=2
[server hand_recv] t=5283034426 ns reqId=1000042 size=10B client_node_id=1
[client resp_recv] t=5283034952 ns reqId=2000042 size=41B client_node_id=2
[client hand_send] t=5283034952 ns reqId=2000042 size=10B client_node_id=2
[server resp_send] t=5283035432 ns reqId=5000042 size=41B client_node_id=5
[server hand_recv] t=5283037190 ns reqId=2000042 size=10B client_node_id=2
[client resp_recv] t=5283037716 ns reqId=5000042 size=41B client_node_id=5
[client hand_send] t=5283037716 ns reqId=5000042 size=10B client_node_id=5
[server resp_send] t=5283038196 ns reqId=3000042 size=41B client_node_id=3
[server hand_recv] t=5283039954 ns reqId=5000042 size=10B client_node_id=5
[client resp_recv] t=5283040480 ns reqId=3000042 size=41B client_node_id=3
[client hand_send] t=5283040480 ns reqId=3000042 size=10B client_node_id=3
[server hand_recv] t=5283042718 ns reqId=3000042 size=10B client_node_id=3
[server resp_send] t=5283048592 ns reqId=6000041 size=41B client_node_id=6
[server resp_send] t=5283051356 ns reqId=8000041 size=41B client_node_id=8
[client resp_recv] t=5283052018 ns reqId=6000041 size=41B client_node_id=6
[client hand_send] t=5283052018 ns reqId=6000041 size=10B client_node_id=6
[server resp_send] t=5283054120 ns reqId=10000041 size=41B client_node_id=10
[client resp_recv] t=5283054782 ns reqId=8000041 size=41B client_node_id=8
[client hand_send] t=5283054782 ns reqId=8000041 size=10B client_node_id=8
[server hand_recv] t=5283055352 ns reqId=6000041 size=10B client_node_id=6
[server resp_send] t=5283056932 ns reqId=7000041 size=41B client_node_id=7
[client resp_recv] t=5283057546 ns reqId=10000041 size=41B client_node_id=10
[client hand_send] t=5283057546 ns reqId=10000041 size=10B client_node_id=10
[server hand_recv] t=5283058116 ns reqId=8000041 size=10B client_node_id=8
[server resp_send] t=5283059744 ns reqId=9000041 size=41B client_node_id=9
[client resp_recv] t=5283060358 ns reqId=7000041 size=41B client_node_id=7
[client hand_send] t=5283060358 ns reqId=7000041 size=10B client_node_id=7
[server hand_recv] t=5283060880 ns reqId=10000041 size=10B client_node_id=10
[server resp_send] t=5283062604 ns reqId=11000041 size=41B client_node_id=11
[client resp_recv] t=5283063170 ns reqId=9000041 size=41B client_node_id=9
[client hand_send] t=5283063170 ns reqId=9000041 size=10B client_node_id=9
[server hand_recv] t=5283063692 ns reqId=7000041 size=10B client_node_id=7
[server resp_send] t=5283065416 ns reqId=6000042 size=41B client_node_id=6
[client resp_recv] t=5283066030 ns reqId=11000041 size=41B client_node_id=11
[client hand_send] t=5283066030 ns reqId=11000041 size=10B client_node_id=11
[server hand_recv] t=5283066504 ns reqId=9000041 size=10B client_node_id=9
[server resp_send] t=5283068228 ns reqId=8000042 size=41B client_node_id=8
[client resp_recv] t=5283068842 ns reqId=6000042 size=41B client_node_id=6
[client hand_send] t=5283068842 ns reqId=6000042 size=10B client_node_id=6
[server hand_recv] t=5283069364 ns reqId=11000041 size=10B client_node_id=11
[server resp_send] t=5283070992 ns reqId=10000042 size=41B client_node_id=10
[client resp_recv] t=5283071654 ns reqId=8000042 size=41B client_node_id=8
[client hand_send] t=5283071654 ns reqId=8000042 size=10B client_node_id=8
[server hand_recv] t=5283072176 ns reqId=6000042 size=10B client_node_id=6
[server resp_send] t=5283073756 ns reqId=7000042 size=41B client_node_id=7
[client resp_recv] t=5283074418 ns reqId=10000042 size=41B client_node_id=10
[client hand_send] t=5283074418 ns reqId=10000042 size=10B client_node_id=10
[server hand_recv] t=5283074988 ns reqId=8000042 size=10B client_node_id=8
[server resp_send] t=5283076520 ns reqId=9000042 size=41B client_node_id=9
[client resp_recv] t=5283077182 ns reqId=7000042 size=41B client_node_id=7
[client hand_send] t=5283077182 ns reqId=7000042 size=10B client_node_id=7
[server hand_recv] t=5283077752 ns reqId=10000042 size=10B client_node_id=10
[server resp_send] t=5283079332 ns reqId=11000042 size=41B client_node_id=11
[client resp_recv] t=5283079946 ns reqId=9000042 size=41B client_node_id=9
[client hand_send] t=5283079946 ns reqId=9000042 size=10B client_node_id=9
[server hand_recv] t=5283080516 ns reqId=7000042 size=10B client_node_id=7
[client resp_recv] t=5283082758 ns reqId=11000042 size=41B client_node_id=11
[client hand_send] t=5283082758 ns reqId=11000042 size=10B client_node_id=11
[server hand_recv] t=5283083280 ns reqId=9000042 size=10B client_node_id=9
[server hand_recv] t=5283086092 ns reqId=11000042 size=10B client_node_id=11
[server rdma_send] t=5283178898 ns reqId=5000041 size=102408B client_node_id=5
[server rdma_send] t=5283181662 ns reqId=3000041 size=102408B client_node_id=3
[server rdma_send] t=5283184426 ns reqId=1000042 size=102408B client_node_id=1
[server rdma_send] t=5283187190 ns reqId=2000042 size=102408B client_node_id=2
[server rdma_send] t=5283189954 ns reqId=5000042 size=102408B client_node_id=5
[server rdma_send] t=5283192718 ns reqId=3000042 size=102408B client_node_id=3
[server rdma_send] t=5283205352 ns reqId=6000041 size=102408B client_node_id=6
[server rdma_send] t=5283208116 ns reqId=8000041 size=102408B client_node_id=8
[server rdma_send] t=5283210880 ns reqId=10000041 size=102408B client_node_id=10
[server rdma_send] t=5283213692 ns reqId=7000041 size=102408B client_node_id=7
[server rdma_send] t=5283216504 ns reqId=9000041 size=102408B client_node_id=9
[server rdma_send] t=5283219364 ns reqId=11000041 size=102408B client_node_id=11
[server rdma_send] t=5283222176 ns reqId=6000042 size=102408B client_node_id=6
[server rdma_send] t=5283224988 ns reqId=8000042 size=102408B client_node_id=8
[server rdma_send] t=5283227752 ns reqId=10000042 size=102408B client_node_id=10
[server rdma_send] t=5283230516 ns reqId=7000042 size=102408B client_node_id=7
[server rdma_send] t=5283233280 ns reqId=9000042 size=102408B client_node_id=9
[server rdma_send] t=5283236092 ns reqId=11000042 size=102408B client_node_id=11
[client rdma_recv] t=5284629552 ns reqId=5000041 size=102408B client_node_id=5
[client req_send] t=5284632052 ns reqId=5000043 size=17B client_node_id=5
[client rdma_recv] t=5284632316 ns reqId=3000041 size=102408B client_node_id=3
[server req_recv] t=5284634260 ns reqId=5000043 size=17B client_node_id=5
[client req_send] t=5284634816 ns reqId=3000043 size=17B client_node_id=3
[client rdma_recv] t=5284635080 ns reqId=1000042 size=102408B client_node_id=1
[server req_recv] t=5284637024 ns reqId=3000043 size=17B client_node_id=3
[client req_send] t=5284637580 ns reqId=1000044 size=17B client_node_id=1
[client rdma_recv] t=5284637844 ns reqId=2000042 size=102408B client_node_id=2
[server req_recv] t=5284639788 ns reqId=1000044 size=17B client_node_id=1
[client req_send] t=5284640344 ns reqId=2000044 size=17B client_node_id=2
[client rdma_recv] t=5284640608 ns reqId=5000042 size=102408B client_node_id=5
[server req_recv] t=5284642552 ns reqId=2000044 size=17B client_node_id=2
[client req_send] t=5284643108 ns reqId=5000044 size=17B client_node_id=5
[client rdma_recv] t=5284643372 ns reqId=3000042 size=102408B client_node_id=3
[server req_recv] t=5284645316 ns reqId=5000044 size=17B client_node_id=5
[client req_send] t=5284645872 ns reqId=3000044 size=17B client_node_id=3
[server req_recv] t=5284648080 ns reqId=3000044 size=17B client_node_id=3
[client rdma_recv] t=5284652664 ns reqId=6000041 size=102408B client_node_id=6
[client req_send] t=5284655164 ns reqId=6000043 size=17B client_node_id=6
[client rdma_recv] t=5284655428 ns reqId=8000041 size=102408B client_node_id=8
[client req_send] t=5284657928 ns reqId=8000043 size=17B client_node_id=8
[client rdma_recv] t=5284658192 ns reqId=10000041 size=102408B client_node_id=10
[server req_recv] t=5284658476 ns reqId=6000043 size=17B client_node_id=6
[client req_send] t=5284660692 ns reqId=10000043 size=17B client_node_id=10
[client rdma_recv] t=5284661004 ns reqId=7000041 size=102408B client_node_id=7
[server req_recv] t=5284661240 ns reqId=8000043 size=17B client_node_id=8
[client req_send] t=5284663504 ns reqId=7000043 size=17B client_node_id=7
[client rdma_recv] t=5284663816 ns reqId=9000041 size=102408B client_node_id=9
[server req_recv] t=5284664004 ns reqId=10000043 size=17B client_node_id=10
[client req_send] t=5284666316 ns reqId=9000043 size=17B client_node_id=9
[client rdma_recv] t=5284666676 ns reqId=11000041 size=102408B client_node_id=11
[server req_recv] t=5284666816 ns reqId=7000043 size=17B client_node_id=7
[client req_send] t=5284669176 ns reqId=11000043 size=17B client_node_id=11
[client rdma_recv] t=5284669488 ns reqId=6000042 size=102408B client_node_id=6
[server req_recv] t=5284669628 ns reqId=9000043 size=17B client_node_id=9
[client req_send] t=5284671988 ns reqId=6000044 size=17B client_node_id=6
[client rdma_recv] t=5284672300 ns reqId=8000042 size=102408B client_node_id=8
[server req_recv] t=5284672488 ns reqId=11000043 size=17B client_node_id=11
[client req_send] t=5284674800 ns reqId=8000044 size=17B client_node_id=8
[client rdma_recv] t=5284675064 ns reqId=10000042 size=102408B client_node_id=10
[server req_recv] t=5284675300 ns reqId=6000044 size=17B client_node_id=6
[client req_send] t=5284677564 ns reqId=10000044 size=17B client_node_id=10
[client rdma_recv] t=5284677828 ns reqId=7000042 size=102408B client_node_id=7
[server req_recv] t=5284678112 ns reqId=8000044 size=17B client_node_id=8
[client req_send] t=5284680328 ns reqId=7000044 size=17B client_node_id=7
[client rdma_recv] t=5284680592 ns reqId=9000042 size=102408B client_node_id=9
[server req_recv] t=5284680876 ns reqId=10000044 size=17B client_node_id=10
[client req_send] t=5284683092 ns reqId=9000044 size=17B client_node_id=9
[client rdma_recv] t=5284683404 ns reqId=11000042 size=102408B client_node_id=11
[server req_recv] t=5284683640 ns reqId=7000044 size=17B client_node_id=7
[client req_send] t=5284685904 ns reqId=11000044 size=17B client_node_id=11
[server req_recv] t=5284686404 ns reqId=9000044 size=17B client_node_id=9
[server req_recv] t=5284689216 ns reqId=11000044 size=17B client_node_id=11
[server resp_send] t=5509883142 ns reqId=4000043 size=41B client_node_id=4
[client resp_recv] t=5509884284 ns reqId=4000043 size=41B client_node_id=4
[client hand_send] t=5509884284 ns reqId=4000043 size=10B client_node_id=4
[server hand_recv] t=5509885426 ns reqId=4000043 size=10B client_node_id=4
[server resp_send] t=5509885906 ns reqId=4000044 size=41B client_node_id=4
[client resp_recv] t=5509887048 ns reqId=4000044 size=41B client_node_id=4
[client hand_send] t=5509887048 ns reqId=4000044 size=10B client_node_id=4
[server hand_recv] t=5509888190 ns reqId=4000044 size=10B client_node_id=4
