mix_id,flow_id,size,slowdown,sim
0,0,472,1.0,Ns3
0,1,446,1.0,Ns3
0,2,652,1.0,Ns3
0,4,73,1.0,Ns3
0,5,511,1.0,Ns3
0,8,542,1.0,Ns3
0,9,73,1.0,Ns3
0,10,843,1.0,Ns3
0,6,44740,2.005407124681934,Ns3
0,16,3426,1.0202443280977311,Ns3
0,20,459,1.393238434163701,Ns3
0,13,23038,1.4369251577998197,Ns3
0,21,299,1.0599060297572436,Ns3
0,3,227141,1.2822155744407755,Ns3
0,12,118453,1.0018801041891072,Ns3
0,23,36490,1.9841189137456634,Ns3
0,17,84625,1.8645989360053716,Ns3
0,11,201656,1.0000058194345838,Ns3
0,14,145484,1.8155610588829314,Ns3
0,22,260756,1.2700216841344416,Ns3
0,18,565189,1.0,Ns3
0,26,453,1.2235714285714285,Ns3
0,27,4789,1.283569033386791,Ns3
0,30,168,1.3114334470989761,Ns3
0,29,325,1.3828967642526964,Ns3
0,33,1256,1.0001316829075586,Ns3
0,38,76,1.0,Ns3
0,36,461,1.0946458185264156,Ns3
0,40,159,1.0,Ns3
0,39,17212,1.0444740038170146,Ns3
0,41,438,1.0,Ns3
0,47,3687,1.0082505472301735,Ns3
0,43,1650,1.1588986708095979,Ns3
0,51,823,1.0,Ns3
0,45,25942,1.0000406851377193,Ns3
0,53,764,1.0,Ns3
0,28,143201,1.4838365752421259,Ns3
0,54,344,1.0,Ns3
0,37,87289,1.7670135371581177,Ns3
0,46,109258,1.017792086757604,Ns3
0,55,475,1.215444287729196,Ns3
0,35,125270,2.031770655858247,Ns3
0,57,444,1.1091170136396267,Ns3
0,42,103591,2.564433999216608,Ns3
0,65,495,1.1450488145048814,Ns3
0,58,26307,1.1866393672969608,Ns3
0,67,685,1.069672131147541,Ns3
0,68,230,1.2144026186579377,Ns3
0,63,471,1.2608951707891638,Ns3
0,73,344,1.0,Ns3
0,70,454,1.2326909350463955,Ns3
0,72,1585,1.1151378533032772,Ns3
0,76,715,1.2850931677018633,Ns3
0,48,279091,1.0544371700105597,Ns3
0,78,444,1.8722182340272793,Ns3
0,79,149,1.0,Ns3
0,71,30955,2.529221681723419,Ns3
0,82,469,1.670205237084218,Ns3
0,64,47897,2.61346238860839,Ns3
0,77,17790,2.61981199713216,Ns3
0,81,3919,4.250612244897959,Ns3
0,74,110970,1.6289235328491527,Ns3
0,25,312822,2.316245137997134,Ns3
0,44,226280,2.0010399461674924,Ns3
0,86,4695,1.0,Ns3
0,85,350,3.15459028831563,Ns3
0,90,1762,1.1940781864445986,Ns3
0,88,1236,3.78216299333675,Ns3
0,92,10459,2.1140841435085607,Ns3
0,89,12438,1.4724726180091112,Ns3
0,91,6394,3.1061790668348044,Ns3
0,34,314782,2.136773910980528,Ns3
0,87,64207,1.6570677394879396,Ns3
0,96,327,1.0446153846153847,Ns3
0,94,29460,1.2164379583242575,Ns3
0,52,112050,5.582901156313626,Ns3
0,62,252372,1.9854769558057188,Ns3
0,84,173555,1.977497403805953,Ns3
0,83,233708,1.7320529854652333,Ns3
0,97,328,1.5053846153846153,Ns3
0,60,725610,1.1177023279872453,Ns3
0,100,221162,1.0000053134115823,Ns3
0,102,9370,1.0403210752286727,Ns3
0,32,561983,2.154594350055293,Ns3
0,106,71,1.0,Ns3
0,109,325,1.183744221879815,Ns3
0,108,76,1.3636639369123447,Ns3
0,110,336,1.018490181076256,Ns3
0,75,400619,2.06651480242713,Ns3
0,101,236037,1.0897629476810533,Ns3
0,107,38472,1.0470688365615248,Ns3
0,112,335,1.1064318529862174,Ns3
0,99,232754,2.3227769468006843,Ns3
0,104,177877,1.8989618374883972,Ns3
0,114,778,1.0,Ns3
0,113,331,1.017651573292402,Ns3
0,116,75,1.0872040072859745,Ns3
0,15,1838075,1.5368537694889772,Ns3
0,120,479,1.1604503870513723,Ns3
0,122,713,2.7254353233830844,Ns3
0,129,322,1.1057098765432098,Ns3
0,127,478,1.0980046948356808,Ns3
0,128,1210,2.150695517774343,Ns3
0,130,2407,1.000205044084478,Ns3
0,132,457,1.0,Ns3
0,115,67336,2.321125686878633,Ns3
0,140,586,1.6187790311877903,Ns3
0,144,348,1.0,Ns3
0,153,179,1.865791701947502,Ns3
0,151,1425,1.4200789343857918,Ns3
0,121,40204,4.119127325727039,Ns3
0,142,714,2.772736689455148,Ns3
0,155,72,1.2822384428223845,Ns3
0,141,5545,5.495601173020527,Ns3
0,145,164,7.132164242942686,Ns3
0,50,1484143,1.2094791999242729,Ns3
0,134,148261,1.4950278503320011,Ns3
0,156,120,1.7843915343915344,Ns3
0,136,133895,1.9753316064878397,Ns3
0,160,726,1.0,Ns3
0,139,94218,2.478392119478869,Ns3
0,170,18775,1.6044133476856834,Ns3
0,163,15658,1.8387926599211113,Ns3
0,174,342,1.1486280487804879,Ns3
0,135,68057,5.277221182428713,Ns3
0,164,66970,1.5756105834464043,Ns3
0,176,18976,2.6886339381003204,Ns3
0,133,180431,2.4175402076673356,Ns3
0,177,333,1.7641871165644172,Ns3
0,161,114327,2.2726894972078364,Ns3
0,175,107289,2.5032390889590723,Ns3
0,117,193183,4.519732210056083,Ns3
0,172,425390,1.0587552666291904,Ns3
0,173,282770,1.6422471310381639,Ns3
0,95,631260,2.858252938536462,Ns3
0,157,95539,5.8709794131480875,Ns3
0,124,181375,5.206917483565165,Ns3
0,165,177303,2.957889367490365,Ns3
0,171,166092,3.6474936117192396,Ns3
0,178,439,1.4337652987760978,Ns3
0,159,224529,2.931653150865657,Ns3
0,180,339,1.1539343009931244,Ns3
0,181,2758,1.2533393706135385,Ns3
0,167,240584,2.8300425993945115,Ns3
0,182,473,3.098870056497175,Ns3
0,19,1756587,2.2271423029567035,Ns3
0,169,147579,4.781007705986959,Ns3
0,185,1306,2.2473916887709993,Ns3
0,187,72,3.149939172749392,Ns3
0,137,249721,3.942356468691364,Ns3
0,190,116,4.1430887120542295,Ns3
0,184,103175,2.0259263405350945,Ns3
0,183,225377,1.141644108550178,Ns3
0,196,1440,1.1340383669454008,Ns3
0,195,438,3.4996397694524495,Ns3
0,199,1781,1.4863992623328723,Ns3
0,200,5066,1.5206518685023882,Ns3
0,198,74,8.168641750227895,Ns3
0,202,206,6.083956774729842,Ns3
0,69,2266614,1.248872008516119,Ns3
0,204,343,1.0076219512195121,Ns3
0,205,324,1.0,Ns3
0,208,441,1.0,Ns3
0,209,476,1.2262156448202959,Ns3
0,210,10512,1.484612087441063,Ns3
0,213,329,1.4239046887009992,Ns3
0,206,7798,3.818780637254902,Ns3
0,216,9468,1.7001482579688658,Ns3
0,220,617,1.4109007832898173,Ns3
0,215,337,4.495030581039756,Ns3
0,218,7935,2.4178082191780823,Ns3
0,211,44059,3.036863927629099,Ns3
0,148,327205,4.653007193637533,Ns3
0,224,1255,2.4073646850044366,Ns3
0,226,709,6.1959501557632395,Ns3
0,230,154,2.9978466838931954,Ns3
0,212,61662,3.194908570694936,Ns3
0,217,31781,4.488658985341135,Ns3
0,223,41427,3.1638505733194346,Ns3
0,231,2988,1.2078147156136758,Ns3
0,233,332,1.9229294478527608,Ns3
0,236,72,1.5,Ns3
0,237,12961,2.1944525547445255,Ns3
0,240,14514,2.701511418869432,Ns3
0,243,328,3.214358974358974,Ns3
0,245,402,1.2056372549019607,Ns3
0,247,849,1.0068433313919627,Ns3
0,246,666,1.685656694249947,Ns3
0,248,327,11.669230769230769,Ns3
0,241,43932,2.6289749085865592,Ns3
0,253,294,1.9399057344854673,Ns3
0,61,2556217,1.3632696294645583,Ns3
0,252,339,6.832696715049656,Ns3
0,103,1696470,1.5676616356616357,Ns3
0,249,32058,6.24419934091062,Ns3
0,242,38817,5.5914335868929195,Ns3
0,150,567519,3.5684289782685803,Ns3
