local,flowsim,ns3,m4
6264487.0,459334.0,843546.0,1112019.0
6358265.0,461580.0,839993.0,1088004.0
6307669.0,459031.0,839089.0,1076647.0
6392980.0,445227.0,839089.0,1134620.0
6328038.0,442507.0,839993.0,1083752.0
6367873.0,458691.0,839993.0,1103186.0
6343546.0,458378.0,839993.0,1100848.0
6333649.0,443047.0,839993.0,1095704.0
6313139.0,375760.0,839993.0,1104220.0
6293633.0,81233.0,839993.0,1086830.0
6353035.0,358388.0,839993.0,714162.0
6306166.0,442463.0,834226.0,1206114.0
6361351.0,458279.0,832755.0,1190107.0
6319992.0,458354.0,832755.0,1189494.0
6353386.0,445004.0,832755.0,1191671.0
6298331.0,443000.0,832755.0,1195043.0
6329230.0,459406.0,832755.0,1079806.0
6339859.0,461597.0,832755.0,1064347.0
6313099.0,459045.0,832755.0,1163612.0
6360770.0,445258.0,832755.0,1088130.0
6300034.0,442619.0,832755.0,1097260.0
6330974.0,459335.0,832755.0,1092372.0
6064538.0,461582.0,832755.0,1097004.0
6296247.0,459036.0,832755.0,1165257.0
6433909.0,445243.0,832755.0,1099186.0
6299935.0,442638.0,832755.0,1098392.0
6329160.0,459338.0,833354.0,1099895.0
6316686.0,461578.0,832432.0,1098399.0
6270699.0,459018.0,833020.0,1084868.0
6318690.0,445144.0,837825.0,1082484.0
6285617.0,443006.0,840537.0,1105891.0
6382170.0,459406.0,841732.0,690673.0
6265378.0,461593.0,849847.0,1212308.0
6277803.0,459039.0,842226.0,1214146.0
6290918.0,445253.0,841428.0,1214111.0
6305264.0,442491.0,839931.0,1129277.0
6322908.0,458692.0,838135.0,1091130.0
6020395.0,458379.0,837227.0,1105847.0
5652036.0,443044.0,839023.0,1080755.0
5728182.0,375750.0,839023.0,1100682.0
4378034.0,81233.0,839023.0,1105155.0
7041048.0,358387.0,837427.0,1114785.0
5666174.0,442467.0,835048.0,1102380.0
5074022.0,458285.0,832714.0,1106354.0
6380947.0,458376.0,841668.0,1107300.0
5631569.0,445108.0,841053.0,1084923.0
5711519.0,442620.0,840458.0,1095344.0
5757457.0,459323.0,839878.0,1142750.0
5652879.0,461575.0,839878.0,1092523.0
5668027.0,459017.0,838974.0,1081811.0
5709676.0,445145.0,838974.0,1089469.0
5800578.0,443009.0,838974.0,1080058.0
5506942.0,459411.0,838974.0,1179090.0
5701982.0,461596.0,838974.0,1098652.0
5761884.0,459046.0,838974.0,1100114.0
5692503.0,445265.0,838974.0,1104094.0
5698957.0,442619.0,838974.0,1107898.0
5842588.0,459334.0,838974.0,1099765.0
5475102.0,461577.0,838974.0,1108408.0
5706190.0,459007.0,838974.0,1106429.0
5747628.0,445101.0,838974.0,1118935.0
5691833.0,443188.0,838974.0,1125884.0
5698014.0,459447.0,838974.0,1153956.0
5660142.0,461600.0,838974.0,1168738.0
5697464.0,459036.0,838974.0,1189184.0
5614235.0,445252.0,838974.0,1208171.0
5740745.0,442480.0,838974.0,1205734.0
5707983.0,458687.0,838974.0,1203014.0
5582115.0,458381.0,835421.0,1208445.0
5651185.0,443049.0,837229.0,1212703.0
5650203.0,375760.0,840512.0,1217660.0
4388654.0,81233.0,835039.0,1219962.0
7001193.0,358386.0,842653.0,1221817.0
5121973.0,442456.0,842653.0,1100535.0
6150221.0,458274.0,842653.0,1118663.0
5682876.0,458367.0,842653.0,1109706.0
5640485.0,445102.0,842653.0,1126901.0
5753128.0,442616.0,842653.0,1132547.0
5634243.0,459322.0,842653.0,1151665.0
5656516.0,461569.0,842653.0,1163087.0
5827700.0,459026.0,842653.0,1158630.0
5515659.0,445234.0,842653.0,1158502.0
5610388.0,442632.0,842653.0,1157237.0
5759420.0,459330.0,842653.0,1150431.0
5757437.0,461573.0,842653.0,1174411.0
5701511.0,459028.0,842653.0,1181274.0
5796701.0,445235.0,842653.0,1180462.0
5475012.0,442632.0,842653.0,1201313.0
4753885.0,459330.0,842653.0,1215331.0
4574406.0,461573.0,842653.0,1212329.0
4167094.0,459028.0,842653.0,1210726.0
4611627.0,445235.0,842653.0,1096913.0
3969269.0,442631.0,843241.0,1100197.0
4393914.0,459328.0,847682.0,1099483.0
5544364.0,461569.0,849257.0,1104243.0
3647053.0,459020.0,852583.0,1088065.0
5149360.0,445219.0,856766.0,1084134.0
3740881.0,442503.0,847042.0,1103277.0
4990930.0,458687.0,839022.0,1099401.0
3586027.0,458365.0,842562.0,1084155.0
4781392.0,443012.0,840526.0,1143782.0
5001581.0,375625.0,838624.0,1107754.0
3735891.0,81233.0,850318.0,1091702.0
4422192.0,358502.0,841581.0,1077381.0
3672881.0,442481.0,848880.0,1102903.0
4748010.0,458279.0,848293.0,1083506.0
4579240.0,458368.0,847717.0,1125040.0
3774113.0,445102.0,847717.0,1099450.0
4585802.0,442616.0,847717.0,1070687.0
4443402.0,459322.0,847717.0,1145948.0
4423864.0,461569.0,847717.0,1085020.0
3945578.0,459026.0,847717.0,1077542.0
3809601.0,445234.0,847717.0,1176154.0
3392981.0,442632.0,847717.0,1099934.0
3424210.0,459330.0,847717.0,1100339.0
3710874.0,461573.0,847717.0,1102739.0
3646001.0,459028.0,847717.0,1080681.0
3336104.0,445235.0,847717.0,1137779.0
4161848.0,442632.0,847717.0,1096572.0
3140773.0,459330.0,847717.0,1089766.0
3846000.0,461573.0,847717.0,1100062.0
2375432.0,459028.0,847717.0,1088699.0
2539984.0,445235.0,847717.0,1165502.0
2987443.0,442631.0,847717.0,1094825.0
2993053.0,459328.0,847717.0,1088421.0
2845603.0,461569.0,847717.0,1089364.0
3234781.0,459020.0,847717.0,1078793.0
3288723.0,445219.0,847717.0,1085533.0
3017961.0,442503.0,847717.0,1080306.0
2782003.0,458687.0,776562.0,1159332.0
3183433.0,458365.0,775256.0,677904.0
3015376.0,443012.0,775256.0,1178695.0
3142806.0,375625.0,775256.0,1132028.0
3130023.0,81233.0,775256.0,1179169.0
2742759.0,358502.0,775256.0,1187374.0
2444924.0,442481.0,775256.0,1174825.0
2575041.0,458279.0,775256.0,1186592.0
2142651.0,458368.0,775256.0,1101159.0
1914018.0,445102.0,775256.0,1083474.0
1821993.0,442616.0,775256.0,1087537.0
1778581.0,459322.0,631419.0,1098317.0
1821954.0,461569.0,625691.0,1110964.0
1733505.0,459026.0,623068.0,1099471.0
1821863.0,445234.0,625677.0,1089055.0
1717355.0,442632.0,623074.0,1092141.0
1120113.0,459330.0,625677.0,1154818.0
1125413.0,461573.0,623074.0,1097947.0
1117448.0,459028.0,625677.0,1096524.0
1127156.0,445235.0,623074.0,1107237.0
