local,flowsim,ns3,m4
85102.0,4802.0,11418.0,24692.0
84179.0,4802.0,11418.0,27971.0
83558.0,4802.0,11418.0,24692.0
86043.0,4805.0,11418.0,24692.0
190261.0,4805.0,11418.0,24910.0
204447.0,4821.0,11114.0,24692.0
90883.0,4821.0,11116.0,24692.0
85090.0,4821.0,11121.0,24692.0
103906.0,4805.0,11121.0,24692.0
87847.0,4802.0,11418.0,24941.0
86503.0,4802.0,11418.0,24692.0
1843.0,4811.0,11418.0,24692.0
84580.0,4802.0,11418.0,24692.0
84841.0,4802.0,11418.0,29101.0
86234.0,4802.0,11418.0,24692.0
86594.0,4802.0,11418.0,24692.0
86523.0,4802.0,11418.0,24692.0
84911.0,4810.0,11418.0,24692.0
87716.0,4816.0,11418.0,24692.0
87576.0,4816.0,11418.0,24692.0
181324.0,4805.0,11418.0,24692.0
86383.0,4802.0,11418.0,24692.0
81414.0,4802.0,11418.0,24692.0
83296.0,4802.0,11418.0,24692.0
85151.0,4802.0,11418.0,24692.0
198527.0,4802.0,11418.0,24781.0
86484.0,4802.0,11418.0,24692.0
84530.0,4804.0,11418.0,24692.0
211131.0,4816.0,11418.0,24692.0
85080.0,4805.0,11418.0,24692.0
86704.0,4802.0,11418.0,24692.0
86794.0,4802.0,11418.0,24692.0
85441.0,4802.0,11418.0,24692.0
85171.0,4802.0,11418.0,24692.0
83919.0,4802.0,11418.0,24692.0
87105.0,4802.0,11418.0,25066.0
86404.0,4802.0,12012.0,24692.0
82817.0,4813.0,11100.0,24692.0
86333.0,4805.0,12012.0,27272.0
149695.0,4802.0,10791.0,27033.0
87807.0,4802.0,8061.0,26942.0
236219.0,4802.0,8065.0,26770.0
174701.0,4802.0,8383.0,26564.0
83358.0,4802.0,12307.0,26509.0
87716.0,4802.0,8086.0,26286.0
82516.0,4802.0,11418.0,26595.0
84641.0,4802.0,11418.0,26605.0
84571.0,4802.0,11418.0,24692.0
85711.0,4810.0,11418.0,24692.0
85361.0,4816.0,11418.0,24692.0
252870.0,4816.0,11418.0,24692.0
83027.0,4802.0,11418.0,24692.0
86524.0,4802.0,11418.0,24692.0
85121.0,4802.0,11418.0,25979.0
84119.0,4802.0,11114.0,24692.0
82576.0,4802.0,11116.0,24692.0
150505.0,4802.0,11121.0,24692.0
218705.0,4805.0,11121.0,24692.0
85773.0,4805.0,11121.0,24692.0
87885.0,4805.0,11121.0,24692.0
82386.0,4821.0,11121.0,24692.0
84802.0,4821.0,11121.0,24692.0
85221.0,4802.0,11121.0,24692.0
85692.0,4805.0,11121.0,24692.0
86113.0,4802.0,11121.0,24692.0
85961.0,4802.0,11121.0,24692.0
86133.0,4802.0,11121.0,24692.0
87956.0,4802.0,11121.0,24692.0
238151.0,4803.0,11121.0,24692.0
84199.0,4816.0,11121.0,24692.0
168339.0,4805.0,11121.0,25590.0
260284.0,4802.0,11121.0,24692.0
83818.0,4802.0,11121.0,24692.0
245405.0,4802.0,11121.0,24692.0
86183.0,4802.0,11121.0,27248.0
3225.0,4802.0,11121.0,24692.0
217322.0,4802.0,11121.0,25956.0
263108.0,4805.0,11418.0,24692.0
84549.0,4813.0,11418.0,24692.0
86535.0,4805.0,11418.0,24692.0
183037.0,4802.0,11418.0,24692.0
229445.0,4802.0,11418.0,28476.0
83807.0,4802.0,11418.0,28690.0
83779.0,4802.0,11418.0,24694.0
84750.0,4802.0,11418.0,25160.0
87857.0,4802.0,11418.0,25528.0
88056.0,4804.0,11418.0,26578.0
86614.0,4816.0,11418.0,26996.0
83960.0,4805.0,11418.0,26840.0
155165.0,4802.0,11418.0,26442.0
85029.0,4802.0,11418.0,26275.0
185823.0,4802.0,11418.0,25916.0
86142.0,4802.0,11418.0,26272.0
85211.0,4802.0,11418.0,26107.0
86313.0,4802.0,11418.0,26268.0
88116.0,4807.0,11418.0,26501.0
237120.0,4816.0,11418.0,24692.0
85623.0,4806.0,11418.0,24692.0
84890.0,4802.0,11418.0,24692.0
86954.0,4802.0,11418.0,24692.0
81524.0,4802.0,11418.0,25826.0
83218.0,4802.0,12012.0,24692.0
85832.0,4802.0,11100.0,24692.0
180843.0,4802.0,11102.0,24692.0
84971.0,4805.0,9320.0,24692.0
85160.0,4805.0,8061.0,28607.0
87726.0,4821.0,8061.0,27501.0
83909.0,4821.0,8089.0,24692.0
87335.0,4821.0,11121.0,24692.0
83940.0,4805.0,11121.0,28426.0
83387.0,4802.0,11418.0,24692.0
236779.0,4802.0,11418.0,25084.0
84098.0,4802.0,11418.0,25392.0
83138.0,4802.0,11418.0,26513.0
83848.0,4802.0,11114.0,25122.0
83397.0,4813.0,11116.0,26901.0
82506.0,4805.0,11121.0,26860.0
213714.0,4802.0,11121.0,26321.0
85220.0,4802.0,11121.0,26236.0
83819.0,4802.0,11121.0,26325.0
87034.0,4802.0,11121.0,26029.0
85301.0,4802.0,11121.0,26019.0
83427.0,4802.0,11121.0,25226.0
85762.0,4804.0,11121.0,25656.0
265554.0,4816.0,11121.0,25607.0
88005.0,4805.0,11121.0,25940.0
87054.0,4802.0,11121.0,26238.0
86344.0,4802.0,11121.0,26339.0
84329.0,4802.0,11121.0,26548.0
215338.0,4802.0,11121.0,27337.0
84429.0,4802.0,11121.0,28409.0
191583.0,4802.0,11121.0,24692.0
83027.0,4802.0,11121.0,24692.0
193437.0,4802.0,11121.0,24963.0
204648.0,4802.0,11121.0,24692.0
86112.0,4810.0,11121.0,24692.0
87235.0,4816.0,11121.0,24692.0
87005.0,4816.0,11121.0,24692.0
248350.0,4805.0,11121.0,24692.0
54082.0,4802.0,11108.0,27137.0
190822.0,4802.0,11108.0,28556.0
