local,flowsim,ns3,m4
84300.0,4802.0,10527.0,24692.0
85831.0,4802.0,10527.0,24692.0
84860.0,4802.0,10527.0,24692.0
237169.0,4804.0,10527.0,24692.0
84268.0,4816.0,10527.0,24692.0
83969.0,4805.0,10231.0,24692.0
83868.0,4802.0,10225.0,24692.0
84309.0,4802.0,10230.0,24958.0
296570.0,4802.0,10230.0,24692.0
84900.0,4802.0,10527.0,24692.0
84417.0,4811.0,10527.0,25639.0
3355.0,4802.0,10527.0,24692.0
86382.0,4802.0,10527.0,26693.0
85080.0,4802.0,10527.0,24692.0
86002.0,4802.0,10527.0,24692.0
87304.0,4802.0,10527.0,24692.0
86243.0,4810.0,10527.0,24692.0
158530.0,4816.0,10527.0,28339.0
83498.0,4816.0,10527.0,24692.0
84448.0,4806.0,10527.0,27329.0
83056.0,4802.0,10527.0,24692.0
84549.0,4802.0,10527.0,26068.0
84821.0,4802.0,10527.0,24692.0
84539.0,4802.0,10527.0,24692.0
85069.0,4802.0,10527.0,27152.0
87817.0,4802.0,10527.0,24692.0
86252.0,4805.0,10527.0,25934.0
86142.0,4805.0,10527.0,24692.0
86182.0,4821.0,10527.0,24692.0
84420.0,4821.0,10527.0,24692.0
84690.0,4821.0,10527.0,24692.0
84229.0,4805.0,10527.0,24692.0
85912.0,4802.0,10527.0,24781.0
85111.0,4802.0,10527.0,24692.0
85131.0,4802.0,10527.0,24692.0
173849.0,4802.0,10527.0,24692.0
84038.0,4802.0,11121.0,24692.0
84330.0,4813.0,10209.0,25440.0
85751.0,4805.0,10821.0,25160.0
87695.0,4802.0,9892.0,25636.0
86443.0,4802.0,10825.0,24692.0
83968.0,4802.0,8061.0,24692.0
88196.0,4802.0,11017.0,24692.0
84911.0,4802.0,10500.0,24692.0
87695.0,4802.0,10502.0,24692.0
243632.0,4802.0,10527.0,24692.0
85730.0,4802.0,10527.0,24692.0
83266.0,4802.0,10527.0,24692.0
83868.0,4810.0,10527.0,24692.0
85131.0,4816.0,10527.0,26730.0
223694.0,4816.0,10527.0,24692.0
222642.0,4802.0,10527.0,24844.0
84369.0,4802.0,10527.0,25066.0
86382.0,4802.0,10527.0,24692.0
84590.0,4802.0,10231.0,26728.0
158480.0,4802.0,10225.0,24692.0
220708.0,4802.0,10230.0,24692.0
84178.0,4802.0,10230.0,25083.0
84368.0,4808.0,10230.0,24692.0
83588.0,4816.0,10230.0,26971.0
84300.0,4805.0,10230.0,28020.0
85762.0,4802.0,10230.0,24692.0
145596.0,4802.0,10230.0,24692.0
101732.0,4802.0,10230.0,24692.0
82896.0,4802.0,10230.0,26477.0
84109.0,4802.0,10230.0,24692.0
86262.0,4802.0,10230.0,24692.0
83818.0,4805.0,10230.0,24692.0
82276.0,4816.0,10230.0,24692.0
84509.0,4806.0,10230.0,25132.0
82707.0,4802.0,10230.0,24692.0
83538.0,4802.0,10230.0,24692.0
85091.0,4802.0,10230.0,24692.0
85841.0,4802.0,10230.0,24692.0
88226.0,4802.0,10230.0,24692.0
1952.0,4805.0,10230.0,25264.0
81956.0,4805.0,10230.0,26664.0
182024.0,4805.0,10527.0,28539.0
84549.0,4802.0,10527.0,24692.0
86332.0,4821.0,10527.0,25306.0
84289.0,4802.0,10527.0,24692.0
147649.0,4805.0,10527.0,24692.0
188567.0,4802.0,10527.0,24692.0
86453.0,4802.0,10527.0,24692.0
86705.0,4802.0,10527.0,24692.0
83918.0,4802.0,10527.0,27062.0
86513.0,4803.0,10527.0,24692.0
85811.0,4816.0,10527.0,24692.0
86483.0,4805.0,10527.0,24692.0
82365.0,4802.0,10527.0,27742.0
84399.0,4802.0,10527.0,24692.0
83909.0,4802.0,10527.0,24692.0
84729.0,4802.0,10527.0,25281.0
83057.0,4802.0,10527.0,24692.0
83908.0,4802.0,10527.0,24692.0
86734.0,4805.0,10527.0,28334.0
85511.0,4816.0,10527.0,28576.0
85802.0,4805.0,10527.0,27791.0
85642.0,4802.0,10527.0,25578.0
84970.0,4802.0,10527.0,24692.0
126309.0,4802.0,10527.0,24692.0
82897.0,4802.0,11121.0,24692.0
85320.0,4802.0,10209.0,28259.0
87917.0,4802.0,9268.0,24809.0
87435.0,4802.0,9362.0,24843.0
84380.0,4802.0,8101.0,24692.0
83558.0,4805.0,8061.0,24692.0
84028.0,4802.0,8092.0,25195.0
83648.0,4802.0,10230.0,27030.0
85591.0,4802.0,10230.0,27332.0
