local,flowsim,ns3,m4
329434.0,4802.0,14879.0,24692.0
86954.0,4802.0,14879.0,24692.0
240776.0,4802.0,14879.0,24692.0
292596.0,4802.0,14879.0,24692.0
87074.0,4802.0,14879.0,24692.0
123384.0,4802.0,14879.0,24692.0
91713.0,4802.0,14879.0,24692.0
353190.0,4802.0,22496.0,24692.0
91082.0,4802.0,14879.0,24692.0
89198.0,4802.0,14879.0,24692.0
4377.0,4802.0,14879.0,24692.0
90010.0,4802.0,14879.0,24692.0
315128.0,4802.0,14879.0,24692.0
86543.0,4802.0,14879.0,27214.0
87374.0,4802.0,14879.0,24692.0
269262.0,4802.0,14879.0,24708.0
88857.0,4802.0,14879.0,25125.0
207223.0,4802.0,14879.0,26749.0
86875.0,4802.0,14879.0,25159.0
259813.0,4805.0,14879.0,26413.0
87776.0,4805.0,14879.0,27622.0
87645.0,4805.0,14879.0,26901.0
87475.0,4825.0,14879.0,26532.0
91683.0,4825.0,14879.0,26405.0
90441.0,4802.0,14879.0,26024.0
278057.0,4802.0,14879.0,25988.0
87826.0,4802.0,14879.0,26302.0
91383.0,4802.0,14879.0,24692.0
88878.0,4802.0,14879.0,25057.0
88767.0,4802.0,14879.0,26974.0
269471.0,4802.0,14879.0,25233.0
87395.0,4802.0,14879.0,27906.0
87555.0,4802.0,14879.0,24692.0
245285.0,4802.0,14879.0,26586.0
87366.0,4802.0,14879.0,24692.0
85181.0,4802.0,14879.0,26005.0
90711.0,4802.0,14879.0,24692.0
87425.0,4802.0,14879.0,24692.0
91423.0,4802.0,14879.0,26568.0
89830.0,4802.0,14879.0,25337.0
88207.0,4802.0,14879.0,24692.0
250375.0,4802.0,14879.0,24692.0
89058.0,4802.0,14879.0,24692.0
88387.0,4802.0,14879.0,24692.0
88569.0,4802.0,14879.0,27422.0
90642.0,4802.0,14879.0,24692.0
304929.0,4802.0,14879.0,24692.0
89599.0,4802.0,14879.0,24692.0
87274.0,4802.0,14879.0,26654.0
91953.0,4802.0,14879.0,27132.0
89078.0,4802.0,14879.0,24692.0
88837.0,4802.0,14879.0,24692.0
88466.0,4802.0,14879.0,25149.0
88688.0,4802.0,14879.0,25047.0
319756.0,4802.0,14879.0,27050.0
88738.0,4802.0,14879.0,26980.0
256888.0,4805.0,14879.0,26273.0
87756.0,4805.0,22496.0,25879.0
91344.0,4802.0,14879.0,25739.0
88988.0,4825.0,14879.0,25921.0
88747.0,4825.0,14879.0,26058.0
89229.0,4802.0,14879.0,26209.0
92063.0,4802.0,14879.0,26714.0
91492.0,4802.0,14879.0,26852.0
374190.0,4802.0,14879.0,26873.0
92113.0,4802.0,14879.0,27634.0
91353.0,4802.0,14879.0,28000.0
87105.0,4802.0,14879.0,24692.0
91032.0,4802.0,14879.0,24692.0
88887.0,4802.0,14879.0,24995.0
90340.0,4802.0,14879.0,24692.0
88487.0,4802.0,14879.0,24692.0
248612.0,4802.0,14879.0,24692.0
90782.0,4802.0,14879.0,24692.0
1261.0,4802.0,14879.0,24692.0
88307.0,4802.0,14879.0,24692.0
89048.0,4802.0,14879.0,24692.0
292254.0,4802.0,14879.0,24692.0
88968.0,4802.0,14879.0,24692.0
90259.0,4802.0,14879.0,24692.0
21860.0,4802.0,14879.0,24692.0
62837.0,4802.0,14879.0,24692.0
24987.0,4802.0,14879.0,24692.0
51496.0,4802.0,14879.0,25181.0
88987.0,4802.0,14879.0,24692.0
88006.0,4802.0,14879.0,24692.0
89308.0,4802.0,14879.0,24692.0
282475.0,4802.0,14879.0,24692.0
89508.0,4802.0,14879.0,27014.0
183248.0,4802.0,14879.0,24692.0
88737.0,4802.0,14879.0,24692.0
357389.0,4802.0,14879.0,24692.0
88368.0,4802.0,14879.0,24692.0
274159.0,4805.0,14879.0,24692.0
88017.0,4805.0,14879.0,26859.0
89359.0,4805.0,14879.0,26913.0
86093.0,4825.0,14879.0,24692.0
88708.0,4825.0,14879.0,24692.0
437340.0,4802.0,14879.0,24692.0
89530.0,4802.0,14879.0,24692.0
88636.0,4802.0,14879.0,24692.0
86533.0,4802.0,14879.0,24692.0
371495.0,4802.0,14879.0,24888.0
347479.0,4802.0,14879.0,24692.0
335586.0,4802.0,14879.0,24692.0
256747.0,4802.0,14879.0,26915.0
199288.0,4802.0,14879.0,24692.0
90531.0,4802.0,14879.0,27474.0
94399.0,4802.0,22496.0,24747.0
89058.0,4802.0,14879.0,28802.0
91833.0,4802.0,14879.0,24994.0
91944.0,4802.0,14879.0,24692.0
90261.0,4802.0,14879.0,26758.0
225759.0,4802.0,14879.0,26974.0
91473.0,4802.0,14879.0,26417.0
91132.0,4802.0,14879.0,26444.0
90491.0,4802.0,14879.0,26289.0
86995.0,4802.0,14879.0,26326.0
88527.0,4802.0,14879.0,26017.0
91243.0,4802.0,14879.0,26036.0
96404.0,4802.0,14879.0,25910.0
90080.0,4802.0,14879.0,26333.0
90402.0,4802.0,14879.0,27994.0
91232.0,4802.0,14879.0,27983.0
91614.0,4802.0,14879.0,25018.0
92105.0,4802.0,14879.0,25105.0
88287.0,4802.0,14879.0,25147.0
91234.0,4802.0,14879.0,26945.0
90452.0,4802.0,14879.0,26735.0
89310.0,4802.0,14879.0,26990.0
87536.0,4805.0,14879.0,26607.0
89220.0,4805.0,14879.0,26560.0
207475.0,4805.0,14879.0,27282.0
89770.0,4825.0,14879.0,27254.0
88949.0,4825.0,14879.0,27529.0
90332.0,4802.0,14879.0,28707.0
90332.0,4802.0,14879.0,28649.0
88819.0,4802.0,21207.0,28574.0
3377.0,4802.0,21207.0,24692.0
90341.0,4802.0,13436.0,28606.0
89820.0,4802.0,12179.0,24692.0
90271.0,4802.0,18132.0,24692.0
90121.0,4802.0,14298.0,24692.0
91173.0,4802.0,21393.0,24692.0
88959.0,4802.0,22291.0,24692.0
11531.0,4802.0,21213.0,24692.0
11492.0,4802.0,21213.0,24778.0
11612.0,4802.0,17051.0,26684.0
